"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual","MPMlnlnEstimates","MPMlnlnResidual","MPMlnlnSqResidual"
796,147.2004485,4.99179525316513,202.248429383342,4.73,2,0.09,3.93,3.95,2.72,0.06,0.08,0.23,0.02,0.03,13.2,2.77,4.17,5.35,7.95,13.13,18.25,45.6,55.28,23.04,21.98,601.92,290.136,126.312,243.96,362.52,598.728,832.2,2.58021682959233,1.01884732019925,1.67709656090792,2.07317192866624,2.57489968831471,2.9041650800285,3.81990771652034,3.13723183582769,4.01241117945941,9.85619017765537,7.97321304062428,3.89190274038517,6.40635409436187,7.91932544798553,9.83587918865916,11.0936425992498,2230.4966,355,2,0.061992519,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,126.2724236,"Coco123",106.428119811214,40.7723286887856,1662.38278670637,119.482863719369,27.7175847806307,768.264506071451,119.8606407722,27.3398077278002,747.465086593086,106.019114643554,27.623098734642,763.035583703786,108.578799931273,38.6216485687273,1491.63173816627
798,71.067398,4.26362869437738,96.2027179902768,4.42,2.59,0.24,2.88,3,2.5,0.12,0.29,0.23,0.05,0.11,9,2.32,3.31,4.74,8.47,11.46,16.86,34.82,41.19,17.18,27.42,313.38,246.78,80.7824,165.0468,294.9254,399.0372,587.0652,2.19722457733622,0.841567185678219,1.55603713570699,2.13653050866396,2.43886271128659,2.82494395257371,3.55019193434004,2.84374591655611,3.71819550844799,7.80056897239276,7.27560970186942,2.98772503480006,5.52423048872052,7.58509337933023,8.65843072657235,10.0290932353899,2111.909,268,18,0.044723093,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,32.11018171,"Coco124",66.4926263875249,4.57477161247509,20.9285353063079,80.4522701373191,-9.38487213731908,88.075825033828,80.6570210417463,-9.58962304174626,91.9608700827909,66.8096475922548,-9.880879433347,97.6317783763401,76.1457257215135,-5.07832772151353,25.7894124470928
799,24.2410005,3.18804543510181,46.95136541744,7.12,1.63,-0.67,2.54,14.28,3.72,-0.82,-0.23,0.29,-0.22,-0.06,2.01,2.01,2.06,2.13,3.98,17.11,19.32,13.8,14.69,13.12,20.55,27.738,41.3055,27.738,29.394,54.924,236.118,266.616,0.698134722070984,0.698134722070984,0.756121979721334,1.38128181929635,2.8396630879041,2.96114082878437,2.62466859216316,2.57413778351594,2.68716699018579,1.83237227811827,2.11036418286395,1.83237227811827,1.98456961201881,3.62540700803311,7.45317451914695,7.77201333028233,2136.1047,22,2,0.151820895,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,32.11018171,"Coco124",28.0935728504094,-3.8525723504094,14.842313715139,6.61392639693478,17.6270741030652,310.713741434953,20.3419005588441,3.8990999411559,15.2029803511219,25.9633372268751,20.0300680762113,401.203627137659,26.9027128725724,-2.66171237257242,7.08471275430512
800,60.29362,4.09922629382369,89.9856854756128,4.33,2.84,-0.95,2.33,2.44,2.35,-0.6,0.19,0.18,-0.25,0.08,14.07,2.14,3.05,6.27,11.44,15.02,17.12,25.67,29.86,17.04,16.8,361.1769,236.376,54.9338,160.9509,293.6648,385.5634,439.4704,2.6440448711263,0.76080582903376,1.83577635464483,2.43711598595165,2.70938264633599,2.8402473707136,3.24532299488305,2.83556352140117,3.39651979211104,8.58077961976876,7.45985237411431,2.46906065160432,5.95768721719144,7.90922855040597,8.79282180409127,9.21752010333295,2110.5146,294,17,0.036769276,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,32.11018171,"Coco124",53.7714623438321,6.5221576561679,42.5385404919095,53.147666288915,7.14595371108504,51.0646544409701,49.6535606270027,10.6400593729973,113.210863460907,53.0489602764396,7.7859149676207,60.6204718830199,60.481161792484,-0.187541792483991,0.0351719239281083
801,85.745435,4.45138284847735,145.75215225712,3.02,7.22,-1.54,1.82,1.82,1.58,-0.28,0.25,0.1,-0.18,0.15,16.17,3.05,10.96,12.36,14.44,16.82,18.91,33.04,37.65,19.2,19.45,534.2568,314.5065,100.772,408.3744,477.0976,555.7328,624.7864,2.78315767358902,1.11514159061932,2.51446545202954,2.67000213346468,2.8225686545448,2.93969088267037,3.49771894865278,2.95491027903374,3.6283329542459,9.73470333200068,8.25998634708857,3.90045187193999,8.79489345729651,9.33891705516275,9.87255186687473,10.2822125034979,2109.6038,258,11,0.018518471,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,37.47226079,"Coco125",78.2544952918405,7.49093970815946,56.1141777112801,84.8713224937436,0.874112506256353,0.764072673593762,82.6552675743093,3.09016742569072,9.54913471880003,79.3142065035059,0.881795067467806,0.777562541010577,81.1366090735925,4.60882592640749,21.2412764199259
803,81.9153075,4.40568587815641,138.75492939312,3.13,4.9,-1.13,1.72,1.71,1.67,-0.31,0.3,0.1,-0.18,0.17,16.58,6.08,9.73,11.89,14.94,17.09,19.1,37.56,43.12,21.89,20.74,622.7448,343.8692,228.3648,446.5884,561.1464,641.9004,717.396,2.80819714970715,1.80500469597808,2.47569771070269,2.70404217970467,2.8384934971275,2.94968833505258,3.62593965434006,3.08602991153477,3.76398692660074,10.1823534023279,8.51463405203592,6.54483810341693,8.9767305013958,9.80469376639931,10.292206129821,10.6953919020115,2110.0173,278,2,0.016794805,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,37.47226079,"Coco125",97.0702013122103,-15.1548938122103,229.670806459371,105.198877686007,-23.2835701860074,542.124640606732,104.091090588962,-22.1757830889619,491.765355608688,97.8287552285635,-23.147706073758,535.816296477075,94.0500625866483,-12.1347550866483,147.252281012936
805,75.960077,4.33020789963499,113.28503816816,5.71,2.46,-0.72,3.9,4.31,3.18,-0.59,0.19,0.22,-0.18,0.06,19.61,2.22,3.02,3.8,12.48,17.34,20.63,24.65,26.94,15.22,5.92,483.3865,116.0912,54.723,93.67,307.632,427.431,508.5295,2.97603964020825,0.797507195884188,1.33500106673234,2.52412736294128,2.8530159713524,3.02674632708316,3.2047769004887,2.72261035243354,3.29361217098222,9.53754309387811,5.29239976554142,2.55583263934316,4.27838058079158,8.08926506664567,9.14327968171549,9.70004671267512,2149.8274,192,6,0.017119983,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,64.23233233,"Coco126",68.6968004685921,7.26327653140793,52.7551859717011,66.8576645137821,9.10241248621789,82.8539130692553,66.7559213005195,9.20415569948052,84.7164821402798,68.9714518152792,9.6208852633486,92.5614332505188,67.7879997865963,8.17207721340365,66.7828459818312
806,65.4086935,4.18065517776355,85.99586899856,3.52,2.69,-0.48,2.43,2.27,1.99,-0.21,0.2,0.17,-0.1,0.1,12.32,2.42,4.72,6.4,9.7,12.59,15.5,33.37,37.31,18.91,17.17,411.1184,211.5344,80.7554,213.568,323.689,420.1283,517.235,2.51122395810537,0.883767540168595,1.85629799036563,2.27212588550934,2.53290284805626,2.7408400239252,3.50765729276328,2.93969088267037,3.61926138723307,8.80851303041019,7.13982073724736,3.09995365737984,6.51125718344781,7.96983893238306,8.88455514684541,9.61392749821872,2147.6782,274,5,0.045738232,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,64.23233233,"Coco126",67.4476103530894,-2.0389168530894,4.157181933812,74.5078603324061,-9.09916683240608,82.794837043959,74.1216604802265,-8.7129669802265,75.9157935985172,67.2855868689502,-9.15184516391029,83.756269904188,72.764712493557,-7.35601899355697,54.1110154335709
807,113.9401155,4.73567300774315,143.282832308414,4.46,2.34,0.3,3.19,3.17,2.54,0.17,0.2,0.25,0.06,0.07,9.62,2.22,3.12,4.24,7.52,10.8,16.55,44.29,53.35,20.98,27.63,426.0698,265.8006,98.3238,187.7896,333.0608,478.332,732.9995,2.26384426467762,0.797507195884188,1.44456326924387,2.01756613796175,2.37954613413017,2.80638610182307,3.79075891793511,3.04356960296815,3.97687397774776,8.58168783514291,7.51347757225501,3.02315751491541,5.47599109540768,7.64810683000239,9.02028572859196,10.638333142655,2136.365,351,5,0.093672525,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,64.23233233,"Coco126",94.1284568985859,19.8116586014141,392.501816538984,107.324314780616,6.61580071938388,43.7688191586003,108.081599614837,5.85851588516299,34.3222083767071,93.5642400839447,7.33475630200201,53.7986500097548,99.9717277736898,13.9683877263102,195.115855672533
810,125.727024,4.8341130805564,184.44679469504,7.07,1.71,-0.42,4.93,3.58,3.99,-0.53,-0.12,0.25,-0.13,-0.03,20.96,2.36,4.31,5.54,10.34,19.77,23.85,31.7,36.67,19.04,12.35,664.432,258.856,74.812,175.618,327.778,626.709,756.045,3.04261585945284,0.858661619037519,1.71199450075919,2.33601986908028,2.98416563718253,3.17178421733435,3.45631668088323,2.94654202936322,3.60195898208323,10.5162439485467,7.6480898027187,2.96780647711358,5.91719515055436,8.07402444037685,10.3142214703125,10.9626906985349,2116.5823,234,8,0.032731816,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,27.71676956,"Coco127",87.3130638113797,38.4139601886203,1475.63233737291,101.271675672867,24.4553483271327,598.064061801393,105.499350156904,20.2276738430959,409.158789102667,86.5989789562033,24.275678227329,589.30855339681,83.9709714835634,41.7560525164366,1743.56792175541
811,69.980136,4.24821143035006,103.69884284448,3.43,2.86,-0.2,2.17,2.51,1.93,-0.05,0.25,0.16,-0.02,0.13,10.18,3.18,5.66,7.35,10.15,12.6,16.31,42.13,52.73,21.34,36.9,428.8834,375.642,133.9734,309.6555,427.6195,530.838,687.1403,2.32042501112238,1.15688119679209,1.99470031322475,2.3174737054878,2.53369681395743,2.79177841663292,3.74076007599093,3.06058324587361,3.96518455354238,8.68015324093738,8.37258432846892,4.32761499362443,7.46169529527772,8.6691131146475,9.47795188631737,10.4433732419536,2106.2668,229,10,0.033630686,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,27.71676956,"Coco127",89.2655471528742,-19.2854111528742,371.927083335404,102.906530987352,-32.9263949873517,1084.1474868631,102.616570878654,-32.6364348786542,1065.13688158864,90.0312317174565,-33.457875335744,1119.42942198222,97.4137891693451,-27.433653169345,752.605326215916
812,52.0650235,3.95249338934064,67.4168428500672,5.86,1.84,0.17,4.54,5.85,3.37,0.16,0.01,0.29,0.04,0.004718,13.56,2.12,2.84,3.75,7.24,13.51,20.63,25.75,29.29,13.05,12.31,349.17,166.9236,54.59,96.5625,186.43,347.8825,531.2225,2.60712428251225,0.751416088683921,1.32175583998232,1.97962120639763,2.60343015197211,3.02674632708316,3.24843462710975,2.5687881337687,3.37724616083964,8.46907279649144,6.54495592839462,2.44092604184822,4.29363743918309,6.43067007542281,8.45707265492778,9.83218757637418,2124.6052,264,4,0.023135575,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,27.71676956,"Coco127",59.5259706792946,-7.46094717929461,55.6657328122241,65.2035546520895,-13.1385311520894,172.621000834425,67.9700300968081,-15.9050065968081,252.969234844509,59.8456011444759,-13.1529847962954,173.001009051578,60.1723917364851,-8.10736823648514,65.7294197219682
813,76.7261025,4.34024196990403,115.997161750246,4.32,1.89,-0.09,3.79,4.73,2.49,-0.06,0.02,0.22,-0.02,0.009453,15.71,2.52,4.15,5.14,7.86,12.56,16.5,37.76,45.93,19.68,8.3,593.2096,130.393,95.1552,194.0864,296.7936,474.2656,623.04,2.75429745226753,0.924258901523332,1.63705307946707,2.06178660644112,2.53051716104005,2.80336038090653,3.6312503412773,2.97960289162411,3.8271184983377,10.0015435635257,5.82879717276778,3.35621545158518,5.94454955350387,7.48686331828027,9.18894130463475,10.1797033398901,2106.6667,261,6,0.029863991,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,27.71676956,"Coco127",81.7667749291373,-5.04067242913733,25.4083785378652,95.3328546061933,-18.6067521061933,346.211223941328,95.6555231565308,-18.9294206565308,358.322966391894,81.9708407462581,-18.7078017270733,349.981845459487,85.1093712524022,-8.3832687524022,70.2791949750032
814,197.535737,5.28591951480772,374.258360159909,4.65,3.47,-0.99,2.69,2.36,2.53,-0.57,0.27,0.14,-0.22,0.1,19.69,4.87,7.96,11.54,15.77,19.88,22.45,52.72,76.09,32.28,32.46,1038.0568,639.1374,256.7464,608.3888,831.3944,1048.0736,1183.564,2.98011089265103,1.5830939370945,2.44581926107995,2.75810940097495,2.98971420122843,3.11129061418826,3.96499489019425,3.47444784340175,4.33191685018843,11.8161244615736,10.3708114223927,6.27695937127719,9.69766087252069,10.9358896814624,11.8542015310119,12.3362513871658,2101.2205,265,3,0.027690056,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",178.32546998579,19.2102670142098,369.034358757239,200.385325107462,-2.84958810746224,8.12015238219022,196.467691777371,1.06804522262871,1.14072059758001,178.21879314828,-2.65331642588299,7.04008805586096,163.275851303689,34.2598856963105,1173.73976792426
815,80.8280455,4.39232400307483,116.462477070702,4.17,2.02,-0.16,3.36,3.28,2.39,-0.1,0.08,0.22,-0.04,0.03,12.54,2.28,3.52,4.71,7.93,12.35,16.02,56.73,77.1,30.59,30.55,711.3942,383.097,129.3444,267.1983,449.8689,700.6155,908.8146,2.52892353520477,0.824175442966349,1.54968790802833,2.07065303564676,2.51365606307399,2.77383794164021,4.03830317133848,3.42067315816281,4.34510328056928,10.21255993229,8.64731182890644,3.3282703050703,6.25810959357568,8.36192472059394,10.1509052511659,11.2015985565047,2107.7344,113,2,0.014227808,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",154.426998423767,-73.5989529237674,5416.80587147493,148.067576048677,-67.2395305486774,4521.15446840652,146.185032139802,-65.3569866398018,4271.53570263523,155.941707280615,-67.892488440163,4609.38998659763,151.554237144877,-70.726191644877,5002.19418458787
816,163.58351,5.0973236244675,281.992279752918,6.09,2.18,-0.53,3.88,4.43,3.42,-0.46,0.2,0.24,-0.13,0.05,13.7,2.23,3.09,3.69,12.07,16.2,20.98,49.65,65.61,30.63,41.98,680.205,575.126,110.7195,183.2085,599.2755,804.33,1041.657,2.61739583283408,0.802001585472027,1.30562645805244,2.49072303510944,2.78501124223834,3.04356960296815,3.90499839049118,3.42197992084468,4.18372812335679,10.2209265144954,9.78171420758628,3.13181490043964,5.09846921727746,9.72626944326167,10.8754644184406,11.8851344009385,2101.315,69,2,0.026428843,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",148.808286889605,14.7752231103952,218.307217961955,162.828400645336,0.755109354664086,0.570190137501212,161.140071376267,2.44343862373262,5.97039230794835,150.26470911605,1.437967366208,2.06775014628047,147.116316393864,16.467193606136,271.168465261966
817,107.0211755,4.67302671675107,170.882678173176,4.24,2.75,-0.61,3.04,2.74,2.38,-0.32,0.21,0.17,-0.13,0.09,15.49,2.68,5.68,7.71,12.34,15.71,18.8,48.49,62.49,26.66,26.95,751.1101,417.4555,129.9532,373.8579,598.3666,761.7779,911.612,2.74019465442878,0.985816794522765,2.04251818757524,2.51284601847724,2.75429745226753,2.9338568698359,3.88135759111726,3.28316431475056,4.13500654394099,10.6356753231061,9.02615542318986,3.82630749887182,7.92774347234022,9.75325396912543,10.6904133245535,11.3873476329891,2109.7534,303,4,0.025099135,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",135.131323503452,-28.1101480034517,790.18042077596,149.067745956955,-42.0465704569554,1767.91408719172,148.838593251548,-41.8174177515479,1748.69642740747,135.577869155287,-42.251038111634,1785.15022151071,134.787995836475,-27.7668203364752,770.996311598095
818,129.581862,4.86431282042004,191.647636744382,4.54,2.29,-0.11,3.43,3.81,2.6,-0.06,0.18,0.2,-0.02,0.07,15.95,2.66,4.91,6.62,9.79,14.08,18.63,60.21,85.15,31.03,22.47,960.3495,358.3965,160.1586,398.5902,589.4559,847.7568,1121.7123,2.76945882923085,0.978326122793608,1.89009536994892,2.28136145654242,2.6447553507299,2.9247731846135,4.09783845147636,3.43495447846029,4.4444144071087,11.3487948802029,8.61905738733421,4.00902240406742,7.7453054839341,9.34865069833563,10.8377801709688,11.9852480177561,2104.4624,71,5,0.032033184,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",178.84129911743,-49.25943711743,2426.49214512604,177.325103455702,-47.7432414557018,2279.41710469745,174.034557423953,-44.4526954239526,1976.0421304547,181.030991652275,-48.150618679491,2318.4820792177,183.537700439029,-53.9558384390288,2911.23250165858
820,16.8772715,2.82596783510724,13.994445728,6.56,3.39,1.3,1.9,2.24,3.32,1.34,0.35,0.44,0.4,0.1,2.01,2.04,2.12,2.25,2.92,5.64,19.78,38.81,45.22,18.21,66.93,78.0081,134.5293,79.1724,87.3225,113.3252,218.8884,767.6618,0.698134722070984,0.712949807856125,0.810930216216329,1.07158361628019,1.72988406550997,2.98467132619457,3.65867794538081,2.90197089373952,3.81153946684982,2.55425011054567,2.93471213745411,2.60845373816669,2.96693249731358,3.92057934351575,6.32908867854702,10.9199511553586,2097.037,4,2,0.03637101,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",65.7763224426492,-48.8990509426492,2391.1171830918,73.2131993182226,-56.3359278182227,3173.73676313999,73.6958740856829,-56.8186025856829,3228.35359978977,67.3373550114649,-53.834064150847,2898.10646299751,56.8982329742162,-40.0209614742162,1601.6773573207
821,96.1485555,4.565894448521,169.3327933088,3.33,4.07,-1.05,1.92,1.85,1.81,-0.35,0.26,0.11,-0.19,0.14,17.13,6.42,8.96,11.48,15.17,17.46,19.7,49.14,67.14,27.73,30.75,841.7682,526.7475,315.4788,564.1272,745.4538,857.9844,968.058,2.84083131233603,1.85941811770187,2.44060639089142,2.71931979336044,2.85991255041146,2.98061863574394,3.89467336709303,3.32251485962769,4.20677999155189,11.0641100525591,9.73237556829127,7.24182622130373,9.50536471016186,10.5908623758098,11.1384252423026,11.6085360180931,2096.8506,45,1,0.029201534,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,98.22392784,"Coco128",144.192298420581,-48.0437429205808,2308.20123381886,162.940075436876,-66.7915199368763,4461.10713547814,161.136385566443,-64.9878300664429,4223.41805674486,145.757260620755,-66.664885234493,4444.20692332818,137.891752010069,-41.7431965100695,1742.49445487828
823,58.514464,4.06927397154034,92.919621022488,4.24,2.19,-0.007325,2.82,3.79,2.43,-0.004872,0.16,0.24,-0.002003,0.06,8.01,2.17,2.97,3.59,7.76,11.26,15.71,42.82,55,21.85,38.87,342.9882,311.3487,92.9194,153.7238,332.2832,482.1532,672.7022,2.08069076108027,0.774727167552368,1.27815220250019,2.04898233419513,2.42125662271154,2.75429745226753,3.75700528316154,3.0842009215416,4.00733318523247,7.81716618200397,7.61579164873466,2.91065406150302,4.80202457747776,7.69803745467575,9.09667392341713,10.3479100795675,2076.733,235,3,0.027374178,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,69.07400804,"Coco129",91.9991997276153,-33.4847357276153,1121.22752674823,101.716038196469,-43.201574196469,1866.37601305302,100.510513474197,-41.9960494741967,1763.66817143918,92.1885558310675,-42.858501217986,1836.85112665214,94.3605737677393,-35.8461097677393,1284.94358548082
824,73.9091055,4.30283603416639,121.200296671917,2.65,2.63,-0.46,1.87,1.86,1.5,-0.15,0.11,0.14,-0.1,0.07,12.46,3.82,6.05,6.65,9.01,11.53,13.7,42.1,56.48,23.81,14.96,524.566,186.4016,160.822,279.965,379.321,485.413,576.77,2.52252351335931,1.34025042261848,1.89461685466776,2.19833507162025,2.44495233428097,2.61739583283408,3.74004774068834,3.17010566049877,4.03388659318499,9.43435836697268,6.82438459331948,5.01260056507085,7.08595748677021,8.22187811788923,9.14423845391821,9.78918537107816,2079.5522,201,4,0.035752569,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,69.07400804,"Coco129",86.0597734382351,-12.1506679382351,147.638731345255,96.7784680139273,-22.8693625139273,523.007741793425,94.3232800644306,-20.4141745644306,416.738523147047,86.1669612215079,-22.9618433893848,527.246251838634,90.817350015746,-16.908244515746,285.888732604255
825,260.794617,5.56373318950206,450.451119926005,6.64,1.76,0.19,5.44,9.66,3.8,0.21,-0.02,0.27,0.05,-0.006977,22.07,2.58,4.1,5.12,9.13,14.51,23.32,54.1,70.64,23.64,13.98,1193.987,308.5386,139.578,276.992,493.933,784.991,1261.612,3.09421922026864,0.947789398933526,1.63315443905142,2.21156569460688,2.6748380668961,3.14931136148229,3.99083418585244,3.1629401925379,4.2575965562957,12.3485158427698,8.16139843913777,3.78247033425245,6.51764856614305,8.82599197829561,10.6748351989884,12.568379443297,2088.5984,208,4,0.025188717,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,69.07400804,"Coco129",164.801542410834,95.9930745891664,9214.67036908126,172.921579980177,87.8730370198227,7721.67063508713,170.355876231965,90.4387407680354,8179.1658317079,169.278035817478,89.529832322574,8015.59087570814,170.041539361571,90.7530776384291,8236.12110084674
826,151.079997,5.01780947798723,202.70954637008,5.78,1.81,0.32,4.85,5.32,3.31,0.33,-0.04,0.3,0.09,-0.01,4.36,2.31,3.31,3.7,6.41,12.5,19.78,46.27,58.63,22.59,51.82,201.7372,225.9352,106.8837,171.199,296.5907,578.375,915.2206,1.47247205736094,0.837247524533702,1.30833281965018,1.85785927093258,2.52572864430826,2.98467132619457,3.83449380291891,3.11750733047991,4.07124651097612,5.64618497892179,5.81299010660002,3.21042044433368,5.01679408910403,7.12394986108641,9.68489083445478,11.4447037040428,2094.24,216,4,0.016859566,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,69.07400804,"Coco129",112.490235684803,38.5897613151974,1489.16967836391,123.512238432077,27.5677585679225,759.981312459265,122.591333537325,28.4886634626753,811.603945889569,114.1719928574,27.860730901465,776.220326363858,111.423892254126,39.6561047458736,1572.6066436157
828,89.7732465,4.49728700775765,95.711512945224,2.09,4.32,1.32,1.11,1.21,1.1,0.33,0.14,0.25,0.3,0.13,2.5,2.02,2.14,2.33,2.84,4.11,7.58,26,29.85,14.34,38.72,65,96.8,52.52,60.58,73.84,106.86,197.08,0.916290731874155,0.703097511413113,0.845868267577609,1.04380405217311,1.41342302850814,2.02551319965428,3.25809653802148,2.66305283517147,3.39618483983861,2.98536366134035,3.35028535567482,2.29075956782658,2.75592047421684,3.40081436875802,4.60506867594222,6.59931754351043,2076.582,188,6,0.02316109,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,102.3324482,"Coco130",36.7524759073296,53.0207705926704,2811.20211424059,49.9572969451574,39.8159495548426,1585.30983895377,50.5231896674399,39.2500568325601,1540.56696135919,37.1716873956957,39.2005277071512,1536.68137251913,32.8945009682603,56.8787455317397,3235.1916932644
829,126.2459445,4.83823194486724,158.118344224667,4.04,2,-0.01,3.27,3.32,2.33,-0.006267,0.09,0.24,-0.002689,0.04,10.19,2.25,2.73,3.48,6.92,10.42,15,42.98,56.58,23.43,26.01,437.9662,265.0419,96.705,149.5704,297.4216,447.8516,644.7,2.32140684723463,0.810930216216329,1.24703229378638,1.93441576962958,2.34372703632522,2.70805020110221,3.76073489121436,3.1540172525197,4.03565556587342,8.73019572709922,7.56426028944424,3.04969355846476,4.68975785771353,7.27482487896124,8.81413604099069,10.1842588784452,2085.9624,240,3,0.019239296,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,102.3324482,"Coco130",93.1944747545055,33.0514697454944,1092.39965233733,103.533380367637,22.7125641323629,515.860569466696,102.686463290831,23.5594812091688,555.049154845176,94.0949258671887,22.788068245904,519.296054379996,93.6019386488206,32.6440058511793,1065.63111801183
830,119.351715,4.78207472218307,144.928579126027,3.81,3.13,0.86,2.43,2.84,2.1,0.4,0.21,0.29,0.19,0.1,7.42,2.09,2.51,2.79,4.55,7.62,12.71,29.3,33.35,15.68,16.82,217.406,124.8044,61.237,81.747,133.315,223.266,372.403,2.00417905717929,0.73716406597672,1.02604159583327,1.51512723296286,2.03077636969855,2.54238908520136,3.37758751602302,2.75238601492226,3.50705777236163,6.76929016340356,5.65693298488942,2.48983614650374,3.46554528500681,5.11747482724186,6.85912491412839,8.58714163504931,2087.3838,203,3,0.016351094,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,102.3324482,"Coco130",49.9452760754118,69.4064389245882,4817.2537641926,58.1012490426832,61.2504659573168,3751.61957998843,59.3192724094161,60.0324425905839,3603.89416339175,50.1714847142458,60.9253711603674,3711.90085102853,48.5521061513811,70.7996088486189,5012.58461311744
832,230.5242545,5.44035608249741,355.654144009106,5.27,1.73,-0.12,4.59,8.72,3.03,-0.1,-0.04,0.23,-0.03,-0.01,4.64,3.79,4.67,5.16,8.63,14.84,19.66,55.01,74.26,29.92,71.23,255.2464,330.5072,208.4879,283.8516,474.7363,816.3484,1081.4966,1.53471436623816,1.33236601909433,1.64093657949347,2.15524450509534,2.69732623773923,2.97858611471902,4.00751498688737,3.39852715310628,4.30757244874893,6.15039082329079,6.54695962062929,5.33947678954001,6.57607793485178,8.63717465457621,10.8095753222645,11.9367284944711,2093.8877,187,4,0.016969646,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Coconino",0.05,102.3324482,"Coco130",158.788167160239,71.7360873397612,5146.06622681785,163.549036246009,66.9752182539907,4485.67986016969,159.857749027207,70.6665054727935,4993.75499573635,160.988046640333,66.547621526213,4428.58593079606,159.582008122164,70.9422463778359,5032.80232113356
