"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum"
93,79.380850505263,4.38677597002085,0,5.234723,2.467969,3.76,3.59,-0.322447,0.231699,0.186748,-0.108559,0.078006,17.648095,3.6535,8.22,13.38,17.92,22.255001,38.077066,61.420083,21.153337,26.140298,671.98767808927,461.32646243231,139.114560631,312.99348252,509.47114308,682.34102272,847.405141907066,2.92574399610057,1.53761962464363,2.2213750375685,2.6658383522929,2.94021956362373,3.14652020567756,3.66553574759057,3.09798813977142,4.13388706654377,10.7244192060051,9.65793837650106,5.63619970032802,8.14252960901269,9.77172577762757,10.7774799162279,11.5336822944271,2823.082,99,7,0.158542558,"E","Spruce-fir","E. spruce-fir","fourFri, P2","Apache",0.1,88551,"ASP3_32"
94,85.927967905188,4.46507982059766,118.6029275448,3.386531,2.771311,2.52,2.553809,0.105384,0.164783,0.217264,0.054859,0.08578,9.486191,2.47,4.49,6.67,9.71,13.23,59.550131,81.174131,30.331644,35.412306,564.903916741021,335.927898466446,147.08882357,267.38008819,397.19937377,578.23177201,787.84823313,2.35005924874699,1.24415459395877,1.70292825552144,2.03731661537916,2.37117788445966,2.65535241210176,4.103471633498,3.44462857725482,4.40884054450197,9.64340146427291,8.44824396063515,5.10535308399603,6.98791779041446,8.36007093966256,9.730061186858,10.8961633000001,2782.877,307,7,0.160902896,"E","Spruce-fir","E. spruce-fir","fourFri, P2","Apache",0.1,44857,"ASP3_23"
95,36.972957426926,3.63687425972586,50.0651253236141,4.907394,2.32166,3.35,10.969999,-0.379852,0.171687,0.229598,-0.136972,0.061909,2.01,2.06,4.198,10.066,14.05,17.82,15.312594,17.859974,9.324977,19.383531,30.77831394,38.96089731,31.54394364,64.282269612,154.136571204,215.1419457,272.87042508,1.10194007876078,1.11841491596429,1.6482739362193,2.40387734447592,2.71137799119488,2.93492013415723,2.79193744751842,2.33456591124171,2.93704189862536,3.07654777081363,3.32204880631943,3.12254448574386,4.60187772629924,6.71147517728344,7.56999774799426,8.19411342802936,2815.999,111,21,0.264929551,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.1,53706,"ASP3_31"
96,44.690525318153,3.8218909529517,68.7826964848141,4.185265,2.583512,3.035,3.005,-0.254818,0.194513,0.177804,-0.107514,0.08207,14.010952,2.4373,7.34,11.368999,14.81,18.607,37.799274,57.336757,21.71705,28.760088,529.603813648848,402.956212483776,92.1281705202,277.44667116,429.739908306726,559.80724794,703.331091318,2.70878006801787,1.23468627948188,2.12106321637066,2.51519326154559,2.76064265122138,2.97588664533328,3.65840153511396,3.12311574387351,4.0662323749617,9.90980515912269,9.19134629806627,4.51697818024066,7.75970092684416,9.20158688914668,10.0995393131294,10.8869882716124,2770.3284,89,7,0.260432019,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.2,105021,"ASP3_33"
97,80.276811622781,4.39786075597884,125.46020595152,4.546758,1.989999,3.490001,3.06111,-0.283878,0.056274,0.236156,-0.109336,0.021674,13.398889,2.1283,3.993,8.31,13.21,16.450001,47.5351,77.066575,28.122031,31.387986,636.9175285039,420.564140347554,101.16895333,189.8076543,395.016681,627.938671,781.9524425351,2.66715105082775,1.14048972601258,1.60803693151847,2.23108909128898,2.65394594210901,2.85933970595502,3.88228724753087,3.37149496677548,4.35756198828474,10.3546465118671,9.27578472271202,4.42770871923863,6.24286127279284,8.66172872721643,10.3033804866861,11.1007780767879,2747.1355,116,10,0.287416738,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.2,44857,"ASP3_23"
98,42.562333703337,3.77419287108647,0,7.321234,2.16834,5.89,5.894285,0.187529,0.216313,0.280416,0.044652,0.051506,14.655714,2.677,4.95,10.35,16.379999,24.610001,21.118012,25.956104,10.194697,13.029436,309.499544120568,190.955687597304,56.532918124,104.5341594,218.5714242,345.913015441988,519.714296438012,2.75083596217015,1.30209720231914,1.78339121955754,2.42921774392741,2.85532006229985,3.24298293925868,3.09639229919755,2.41544018403013,3.29420976521572,8.51766728961934,7.26539156568585,4.03180375006765,5.5220788386945,7.5218111153709,8.84119105264952,10.0415473995496,2706.5989,117,13,0.169393612,"F","Mixed conifer with aspen","F. mixed conifer","fourFri, P2","Apache",0.1,53706,"ASP3_31"
99,122.612602872167,4.81715250481068,132.52740104416,5.33192,2.176399,3.829999,3.97635,-0.296666,0.156686,0.218242,-0.097565,0.05153,18.336349,2.6812,5.726,10.99,16.309999,20.27,45.763961,74.586963,25.37937,17.853209,839.143960518389,327.362670993941,122.7023322332,262.044440686,502.94593139,746.410158146039,927.63548947,2.96198669247288,1.30323878598256,1.90598061331808,2.48407296903942,2.85128431141804,3.05729762921215,3.84511284216937,3.27258226527541,4.32528382122483,11.3891730695623,8.69841637515603,5.01110019239478,7.3287105331952,9.55154087413929,10.9635099225096,11.7556543764176,2820.752,358,3,0.145554309,"E","Spruce-fir","E. spruce-fir","fourFri, P2","Apache",0.2,105021,"ASP3_33"
100,98.7234170533655,4.60240052454807,147.2915412872,5.161631,2.600115,3.25,4.040001,-0.038065,0.342203,0.227767,-0.013011,0.116969,15.9,2.4,5.322,10.43,14.46,19.309999,26.09375,31.992337,13.683036,9.277504,414.890625,147.5123136,62.625,138.8709375,272.1578125,377.315625,503.87028640625,2.82731362192903,1.22377543162212,1.84403561379343,2.43624147780672,2.73825604315928,3.01111332635546,3.29930307398082,2.68669281379282,3.49627532237986,9.32816452393827,6.58752037749683,4.03760604341304,6.08403236911875,8.03789899668727,9.03433658054194,9.93457545374918,2655.5146,104,26,0.117367114,"E","Spruce-fir","E. spruce-fir","fourFri, P2","Apache",0.1,88551,"ASP3_32"
101,24.831038906262,3.25157682721498,33.166838509513,2.268594,4.112402,1.25,1.307619,0.20251,0.211586,0.186339,0.164304,0.171668,5.442381,2.76,4.062,5.36,6.7,9.764,29.778581,36.760878,12.742883,25.622908,162.066383441361,139.449627663948,82.18888356,120.960596022,159.61319416,199.5164927,290.758064884,1.86289819228338,1.3244189574018,1.62176166212293,1.85002837735203,2.04122032885964,2.37620723286466,3.42681902598351,2.62052109011146,3.63127359312562,6.38381496878696,6.11360721602691,4.53854408159774,5.55748371937351,6.33971244211934,6.99489265916053,8.14283215526024,2373.22,120,1,0.064122042,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,54688,"ASP3_22"
102,57.187518699833,4.06367087640923,95.1622309504,3.061104,2.663463,2.1,2.099206,-0.063648,0.194557,0.163672,-0.036683,0.112133,10.909207,3.4276,6.532,8.96,11.532,14.556001,28.055518,35.97719,15.294435,18.109556,306.063453354226,197.560895082092,96.1630934968,183.258643576,251.37744128,323.536233576,408.376148063518,2.47731179844687,1.48785767652933,2.01916061079491,2.29857707159651,2.52828537308995,2.74444648057738,3.3692084136249,2.79082363847575,3.61030123605181,8.34657975449944,7.3085368383294,5.01290260203902,6.80297291835019,7.74438520898824,8.51832035105942,9.24661217310455,2396.319,172,5,0.060267328,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,54688,"ASP3_22"
103,83.299206351303,4.4343724503882,122.346450313652,5.787527,2.471615,3.84,4.1,0.095273,0.349889,0.231883,0.028909,0.106169,12.165238,2.6963,6.071,11.19,15.326,22.579,24.533905,28.011679,11.928725,17.895827,298.46079339439,217.706994661826,66.1507680515,148.945337255,274.53439695,376.00662803,553.951040995,2.57757987102261,1.3073323193166,1.9560019126221,2.50061594349318,2.79275892902916,3.16035648538891,3.24000717686175,2.55945158003306,3.36769847305281,8.35137728104765,7.57535543188494,4.23576609712908,6.33746023485092,8.10201360349281,9.04855897329922,10.2395776941016,2329.2979,337,3,0.045700512,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.1,53706,"ASP3_31"
104,36.4659257662385,3.62343187367349,36.10566997824,2.744573,2.321856,2.09,2.152857,0.259977,0.03741,0.277018,0.168258,0.024212,3.037143,2.06,2.51,3.324,6.15,9.782,17.586207,18.59318,10.324544,18.507399,53.411825486601,56.209617321057,36.22758642,44.14137957,58.456552068,108.15517305,172.028276874,1.39553726358677,1.11841491596429,1.25561603747777,1.46418089977696,1.96711235670592,2.37787807702948,2.92241974648839,2.42697240565778,2.97518154650095,4.07834565606635,4.14585349150026,3.26847783518119,3.66943710193255,4.27895117393933,5.74872799479868,6.94915784705277,2361.9673,326,2,0.060329459,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,54410,"ASP3_21"
105,83.696572343491,4.43907513263952,132.212517478668,3.48507,2.622548,2.400001,2.45746,-0.077951,0.1985,0.150249,-0.039342,0.100182,13.78746,5.375,8.35,11.37,14.27,17.709999,38.491446,50.834403,20.476931,23.337612,530.69927206716,321.76639194552,206.89152225,321.4035741,437.64774102,549.27293442,681.683470168554,2.69377952431353,1.85238409104449,2.2353763433006,2.5152741864044,2.72589011923054,2.92905808683864,3.67608409149321,3.06697938233779,3.94805407939419,9.90256005531909,8.59860612483454,6.80951968842375,8.21743141410757,9.24635942238472,10.0206013024619,10.7674638360871,2445.5317,270,2,0.027638832,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P2","Apache",0.2,105021,"ASP3_33"
