STBIOMSha,Elev_mode,Elev_P01,Elev_P10,Elev_P30,Elev_P60,Elev_stddev,Elev_kurtosis,Elev_MAD_median,Elev_MAD_mode,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_ave,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_AAD,Elev_L2,Elev_P05,Elev_P20,Elev_P25,Elev_P40,Elev_P50,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99
23.6973695,2.01,2.05,2.4,3.75,7.81,3.4,1.77,3.07,3.93,0.18,-0.05,0.29,0.09,-0.03,6.55,11.61,0.51,6.2,0.28,3.03,1.94,2.19,2.82,3.22,4.81,5.94,8.93,9.42,10.06,11.33,12.34,13.48
25.451815,3.4,2.09,2.82,4.49,6.72,2.79,2.72,2.19,2.46,0.19,0.1,0.25,0.12,0.06,6.25,7.83,0.44,4.33,0.57,2.31,1.57,2.51,3.52,3.91,5.11,5.87,7.75,8.25,8.75,9.94,11.37,13.61
128.741705,11.52,2.28,4.92,11.78,16.45,5.86,2.16,4.42,5.38,-0.36,0.14,0.23,-0.11,0.04,14.27,34.35,0.41,8.44,-0.42,4.87,3.33,3.39,8.28,11.03,13.08,14.91,18.7,19.48,20.17,21.34,22.16,23.27
223.432341,23.05,4.8,12.73,17.12,21.5,4.83,3.44,3.21,3.16,-0.43,0.26,0.13,-0.16,0.09,19.34,23.36,0.24,6.65,-0.82,3.9,2.67,10.41,15.35,16.45,18.95,20.23,22.66,23.1,23.51,24.8,25.67,26.68
303.593203,20.07,2.4,9.34,15.48,20.36,6.45,2.91,4.1,4.19,-0.38,0.45,0.19,-0.1,0.12,18.17,41.64,0.35,8.26,-0.53,5.12,3.61,4.39,13.11,14.65,17.19,18.84,22.04,22.91,23.63,25.72,28.01,29.8
201.6623905,22.29,3.36,8.23,14.85,19.94,5.39,2.68,3.63,3.62,-0.59,0.21,0.17,-0.19,0.07,17.28,29.14,0.31,7.72,-0.77,4.46,3,6.98,12.91,13.91,17.12,18.67,20.98,21.63,22.2,23.25,23.86,24.58
129.48302,10.66,2.39,4.09,6.9,10.57,3.85,2.23,3.02,3.02,0.04,0.12,0.23,0.02,0.05,9.36,14.83,0.41,6.12,0.12,3.23,2.2,3.23,5.57,6.12,8.2,9.36,11.65,12.24,12.84,14.57,15.64,17.96
86.7585655,2.25,2.06,2.74,8.84,13.21,4.5,2.12,2.92,9.78,-0.41,0.06,0.23,-0.16,0.02,10.72,20.25,0.41,6.51,-0.57,3.83,2.53,2.35,6.14,7.92,9.96,12.04,13.91,14.43,14.78,15.82,16.24,16.99
111.048987,13.01,2.86,7.94,11.44,14.02,3.63,3.28,2.27,2.26,-0.23,0.29,0.15,-0.11,0.14,12.79,13.22,0.28,4.54,-0.63,2.83,2.02,5.54,10.08,10.79,12.28,13.13,14.91,15.33,15.85,17,18.29,19.36
63.8272215,17.45,2.23,5.63,9.44,14.31,5.21,2.31,4.19,4.78,-0.05,0.2,0.23,-0.01,0.06,12.83,27.22,0.4,8.53,-0.03,4.32,2.98,4.05,7.92,8.56,11.72,13.21,16.16,17.09,17.62,19.31,20.7,24.18
129.235915,12.7,2.82,6.93,10.62,14.02,3.8,2.48,2.84,2.88,-0.24,0.13,0.17,-0.11,0.06,12.55,14.44,0.3,5.68,-0.48,3.14,2.15,5.85,9.02,9.96,11.99,13.02,15.21,15.65,16.19,17.15,17.69,18.57
151.376523,17.59,5.2,14.76,17.24,19.39,4.51,152.34,2.03,2.12,-0.29,0.48,0.11,-0.14,0.23,18.34,20.35,0.24,3.97,5.67,2.73,2.03,9.59,16.19,16.73,18.05,18.62,20.26,20.71,21.19,22.48,23.35,24.47
226.002233,16.55,7.63,11.99,15.02,18.04,3.79,2.77,2.66,2.75,-0.11,0.21,0.12,-0.05,0.1,16.86,14.42,0.22,5.3,-0.3,3.06,2.15,10.24,13.38,14.27,16.09,17.02,19.03,19.57,20.28,21.67,22.84,24.01
94.6659255,16.64,4.17,13.92,16.84,19.52,4.16,5.15,2.44,2.78,-0.31,0.37,0.12,-0.14,0.17,18.24,17.34,0.22,4.8,-1.16,3.08,2.21,9.04,15.84,16.43,17.55,18.31,20.73,21.23,21.8,23.08,23.77,24.67
160.2970135,16.17,3.64,7.41,12.85,17.23,5.63,2.48,3.39,3.4,-0.12,0.35,0.2,-0.03,0.11,15.46,31.8,0.36,8.02,-0.1,4.51,3.19,5.99,9.73,10.96,14.95,16.19,18.29,18.98,19.6,23.1,25.41,26.95
201.0199175,21.16,7.63,14.39,17.38,20.55,3.83,3.95,2.65,2.6,-0.26,0.24,0.11,-0.12,0.11,19.14,14.67,0.2,5.26,-0.8,3.03,2.11,12.26,16.09,16.7,18.53,19.54,21.51,21.96,22.53,23.73,24.37,25.53
297.9344985,26.09,3.23,8.93,14.52,22.32,6.99,1.94,5.66,5.66,-0.34,0.01,0.2,-0.08,0.004178,19.1,48.97,0.36,12.55,-0.31,6.09,4,8.02,11.71,12.63,17.45,20.43,24.35,25.18,26.05,27.7,28.76,29.99
270.2093175,23.65,3.52,8.74,17.7,22.48,6.7,2.9,3.76,3.74,-0.75,0.41,0.18,-0.2,0.11,19.54,44.94,0.34,7.94,-0.85,5.31,3.68,4.93,14.28,16.58,19.59,21.02,23.84,24.53,25.17,26.93,27.86,29.45
139.466062,20.25,9.64,12.64,15.66,19.01,3.73,3.14,2.65,2.99,-0.1,0.21,0.11,-0.05,0.1,17.73,13.98,0.21,5.33,-0.34,3.02,2.11,11.13,14.61,15.06,16.92,17.86,20.04,20.39,20.96,22.66,23.69,25.21
55.0302835,2.66,2.05,2.5,3.18,8.46,6.58,1.69,2.11,1.76,0.88,-0.24,0.41,0.25,-0.06,8.54,43.3,0.77,13.11,0.61,6.01,3.54,2.24,2.86,3.01,3.57,4.43,13.6,16.12,17.11,18.45,19.42,21.11
89.5755625,2.01,2.05,2.46,11.31,17.45,7.23,1.8,4.16,14.25,-0.64,-0.08,0.29,-0.16,-0.02,13.66,52.39,0.52,15.58,-0.57,6.24,3.98,2.25,3.07,3.8,14.53,16.26,18.68,19.39,20.16,21.45,21.93,24.14
114.755562,16.9,7.3,10.09,12.69,16.01,3.36,2.92,2.53,2.38,-0.17,0.13,0.12,-0.08,0.07,14.69,11.33,0.22,5.2,-0.47,2.78,1.9,8.89,11.53,12.06,14.15,15.19,16.9,17.26,17.73,18.73,19.61,20.65
78.529969,19.75,2.12,16.03,18.23,20.3,4.31,9.89,1.73,1.72,-0.58,0.56,0.1,-0.29,0.28,18.94,18.6,0.22,3.46,-2.41,2.72,2,12.15,17.46,17.91,19.03,19.69,21.02,21.37,21.79,22.87,23.5,24.31
143.3950315,19.35,2.16,13.03,16.73,20.07,5.01,5.15,2.77,2.79,-0.44,0.49,0.14,-0.16,0.18,18.42,25.1,0.27,5.56,-1.22,3.69,2.65,9.25,15.4,16.21,18,19.08,21.23,21.78,22.37,24.07,25.23,26.41
71.0921085,4.48,2.5,4.3,7.21,13.97,5.94,1.77,5.3,7.26,0.15,-0.04,0.28,0.04,-0.01,11.89,35.29,0.49,10.61,0.15,5.2,3.41,3.65,5.56,6.4,9.03,11.75,15.8,17.02,17.95,20.05,21.61,23.08
104.5995465,6.4,2.88,4.41,6.39,18.89,8.43,1.32,5.37,3.54,0.42,-0.51,0.34,0.09,-0.1,13.71,71.11,0.61,16.35,0.2,8.02,4.69,3.63,5.45,5.98,7.14,8.35,21.37,22.34,23.05,25.11,25.92,27.26
192.5195055,18.93,6.49,13.46,17.2,20.25,3.88,4.44,2.35,2.53,-0.36,0.27,0.11,-0.17,0.12,18.68,15.08,0.2,5.07,-1,3.03,2.12,11.4,15.51,16.37,18.6,19.36,21.05,21.45,21.82,23.07,23.9,24.7
163.5093785,17.17,2.77,7.22,12.44,17.21,5.52,2.37,3.74,4.21,-0.23,0.25,0.2,-0.07,0.07,15.18,30.52,0.36,7.31,-0.32,4.55,3.14,4.89,10.8,11.77,13.99,15.61,18.25,19.09,20.79,22.43,23.28,24.79
206.530359,21.2,9.56,14.83,18.37,22.32,4.29,3.22,3.1,3.12,-0.28,0.21,0.11,-0.11,0.08,20.64,18.46,0.2,6.41,-0.62,3.49,2.41,12.76,17,17.54,20.16,21.27,23.43,23.96,24.48,25.84,26.56,27.9
95.4566615,16.38,9.67,11.89,14.71,17.95,3.37,2.28,2.57,2.65,-0.09,0.12,0.11,-0.05,0.06,16.73,11.38,0.2,5.14,-0.2,2.79,1.93,11.09,13.51,14.19,16.12,16.92,18.87,19.34,19.88,20.98,21.81,23.37
75.367025,17.19,2.21,10.51,14.1,17.51,4.02,4.35,2.69,2.64,-0.36,0.26,0.13,-0.16,0.12,15.95,16.17,0.25,5.53,-1.01,3.16,2.19,8.94,12.97,13.53,15.52,16.76,18.53,19.06,19.51,20.54,21.01,22.14
173.8383675,17.14,6.02,13.28,15.94,18.61,3.64,4.22,2.34,2.43,-0.22,0.29,0.11,-0.11,0.14,17.42,13.26,0.2,4.66,-0.84,2.8,1.99,11.51,14.69,15.43,16.86,17.7,19.53,20.09,20.51,21.7,22.6,23.83
130.174914,19.54,8.42,11.98,14.68,17.87,3.45,2.64,2.61,2.98,-0.11,0.14,0.11,-0.06,0.07,16.64,11.93,0.2,5.21,-0.32,2.86,1.96,10.93,13.62,14.22,15.79,16.84,18.9,19.43,19.86,20.97,21.73,23.06
141.541744,18.76,11.5,15,17.07,19.11,2.67,4.61,1.68,1.72,-0.07,0.2,0.08,-0.04,0.14,18.34,7.15,0.14,3.28,-0.52,2.09,1.48,13.94,16.38,16.74,17.66,18.54,19.68,20.02,20.57,21.7,22.29,24.13
132.0776225,2.01,2.1,3.6,10.78,16.53,5.81,2.18,3.97,13.05,-0.56,0.12,0.24,-0.17,0.03,13.58,33.8,0.42,9.27,-0.6,4.89,3.26,2.48,7.84,9.11,13.52,15.06,17.77,18.39,18.87,19.85,20.41,22.63
301.517521,22.33,3.44,8.57,15.76,21.23,6.14,2.59,3.95,3.65,-0.58,0.27,0.18,-0.16,0.08,18.32,37.76,0.33,8.42,-0.67,5.06,3.44,6.04,12.92,14.6,17.84,19.79,22.44,23.03,23.69,25.13,26.3,27.9
234.9721445,21.43,2.35,11.27,17.8,21.45,5.97,4.18,3.04,3.04,-0.68,0.58,0.16,-0.21,0.18,19.15,35.71,0.31,6.15,-1.17,4.44,3.17,3.94,15.94,16.82,19.05,20.26,22.46,22.98,23.79,25.71,26.62,28.3
162.496248,16.42,2.39,10.92,14.77,18.09,4.7,3.35,2.9,3.14,-0.14,0.36,0.15,-0.05,0.13,16.82,22.11,0.27,5.85,-0.42,3.67,2.62,9.14,12.78,13.99,16.05,16.98,19.32,19.84,20.73,23.12,24.54,25.87
187.0831955,22.56,13.33,18.95,21.03,23.27,3.19,8.91,2,2,-0.24,0.25,0.07,-0.14,0.15,22.27,10.23,0.14,4.01,-1.54,2.38,1.68,16.54,20.12,20.64,21.72,22.58,24.21,24.66,25.02,25.75,26.38,27.31
97.309949,16.29,2.92,10.57,14.26,17.13,3.86,4.72,2.11,2.11,-0.44,0.34,0.13,-0.21,0.16,15.49,14.91,0.24,4.34,-1.24,2.92,2.05,7.75,13.06,13.85,15.35,16.29,17.89,18.2,18.51,19.48,20.34,21.37
44.9978205,2.01,2.05,2.35,3.17,6.81,3.13,1.89,2.88,3.79,0.21,-0.05,0.29,0.11,-0.02,5.98,9.8,0.52,5.74,0.37,2.73,1.78,2.16,2.7,2.97,4.36,5.8,8.01,8.71,9.33,10.37,11.08,13.06
99.3609205,14.23,2.09,3,7.43,11.81,4.21,1.93,3.38,3.59,-0.26,0.01,0.24,-0.11,0.006394,9.88,17.75,0.42,6.78,-0.38,3.62,2.4,2.45,5.85,6.77,9.11,10.64,13.18,13.55,14.11,14.89,15.41,16.12
80.902177,7.02,2.09,2.76,4.14,6.86,2.78,2.56,2.08,2.34,0.18,0.09,0.25,0.11,0.05,6.17,7.76,0.45,4.15,0.52,2.32,1.57,2.38,3.42,3.84,5.06,5.91,7.6,7.99,8.63,10.02,11.39,13.13
42.403218,10.67,2.53,6.98,9.06,11.74,3.29,2.66,2.39,2.32,0.01,0.17,0.17,0.006577,0.09,10.92,10.85,0.3,4.86,-0.06,2.67,1.87,6.2,7.76,8.52,10.09,10.81,12.71,13.38,13.96,15.43,16.26,17.74
96.321529,16.82,3.9,6.24,12.15,15.17,3.96,2.82,2.46,2.75,-0.46,0.2,0.16,-0.21,0.09,13.29,15.72,0.29,5.05,-0.85,3.16,2.18,4.97,10.31,11.35,13.28,14.07,15.98,16.41,16.82,17.55,18.05,18.76
94.0234525,16.11,4.24,7.57,10.73,13.84,3.57,2.36,2.6,3.3,-0.15,0.14,0.16,-0.07,0.07,12.49,12.8,0.28,5.43,-0.31,2.95,2.03,6.45,8.75,9.77,11.99,12.88,14.77,15.2,15.87,16.64,17.76,19.34
138.823589,3.52,2.16,3.29,5.97,9.1,4.08,2.21,3.17,4.43,0.21,0.12,0.27,0.09,0.05,8.44,16.66,0.48,6.34,0.37,3.38,2.32,2.69,4.16,4.77,7.07,7.96,10.59,11.1,12.1,14.73,16.02,17.2
97.0875545,14.14,2.14,3.75,6.6,10.56,3.96,1.9,3.4,4.83,-0.01,0.03,0.24,-0.008397,0.01,9.3,15.68,0.42,6.8,-0.02,3.38,2.28,3.11,5.27,5.91,8.15,9.31,12.16,12.71,13.49,14.39,15.21,16.88
31.0610985,5.12,2.22,3.19,4.74,6.87,4.92,4.43,2.05,1.86,0.86,0.46,0.32,0.34,0.18,7.62,24.21,0.64,4.57,1.49,3.67,2.49,2.76,3.98,4.4,5.35,5.89,8.1,8.98,9.68,15.89,19.95,21.85
302.011731,22.31,12.79,16.22,19.12,22.07,3.23,6.38,2,1.98,-0.25,0.21,0.08,-0.14,0.12,20.61,10.47,0.15,4.21,-1.16,2.54,1.75,15.22,18.09,18.64,20.15,21.2,22.57,22.86,23.16,24.12,25.13,26.03
98.5207635,16.18,2.49,10,13.27,15.87,3.13,4.92,1.86,1.77,-0.32,0.23,0.11,-0.19,0.13,14.43,9.81,0.21,3.93,-1.16,2.42,1.68,8.77,12.18,12.74,14.22,15,16.36,16.67,16.97,17.78,18.39,19.28
178.8298885,19.66,3,7.93,13.42,17.51,4.84,2.65,3.35,3.35,-0.44,0.2,0.17,-0.16,0.07,15.47,23.48,0.31,7.24,-0.68,3.97,2.71,6.02,11.23,12.27,15.13,16.42,18.84,19.51,19.93,20.94,21.65,22.66
162.298564,16.26,2.14,4.15,13.69,17.01,5.42,3.12,2.63,2.64,-0.63,0.43,0.19,-0.21,0.14,14.79,29.38,0.36,5.49,-0.95,4.19,2.93,3.07,11.19,12.82,15.07,16.19,17.87,18.3,18.98,20.64,21.68,23.14
78.3075745,15.33,2.45,4.65,9.22,13.78,4.81,2.15,3.37,3.69,-0.18,0.15,0.23,-0.06,0.05,11.83,23.15,0.4,7.39,-0.22,4.04,2.75,3.37,7,8.02,11.05,12.55,14.93,15.42,16,18,19.02,20.88
11.613935,2.01,2.02,2.15,2.42,3.21,2.53,4.29,0.62,0.79,0.54,0.18,0.3,0.43,0.14,4.07,6.41,0.62,2.69,1.5,2,1.25,2.09,2.28,2.35,2.59,2.8,4.4,5.04,5.95,8.16,10.1,11.63
128.8652575,16.6,3.77,9.68,14.29,16.23,3.58,4.28,1.69,1.75,-0.45,0.35,0.12,-0.24,0.18,14.84,12.88,0.24,3.45,-1.23,2.65,1.89,7.25,12.77,13.75,14.97,15.6,16.87,17.2,17.59,18.54,19.21,20.15
53.8936005,2.59,2.03,2.35,3.04,5.03,2.43,2.52,1.7,1.68,0.26,0.02,0.27,0.19,0.01,4.96,5.9,0.48,4.01,0.7,2.08,1.35,2.18,2.68,2.86,3.58,4.28,6.43,6.87,7.45,8.67,9.27,10.51
126.418918,13.99,2.09,3.04,12.15,15.55,5.02,3.02,2.72,2.92,-0.69,0.29,0.2,-0.25,0.1,13.18,25.23,0.38,5.84,-1.04,3.94,2.68,2.46,10.2,11.1,13.71,14.48,16.56,16.95,17.3,18.2,18.67,19.6
91.478271,2.01,2.02,2.22,2.99,12.85,7.46,1.42,4.17,4.3,0.66,-0.48,0.41,0.16,-0.11,9.82,55.66,0.75,15.04,0.36,6.98,4.11,2.11,2.53,2.71,3.79,6.31,16.61,17.76,18.56,20.44,21.37,22.22
86.3137765,10.3,2.38,4.33,7.06,9.86,3.16,3.73,2.17,2.12,-0.04,0.17,0.2,-0.02,0.09,8.75,10,0.36,4.58,0.21,2.54,1.77,3.44,5.81,6.36,8.11,9.02,10.6,10.94,11.31,12.35,13.33,15.92
108.6026475,2.32,2.08,2.61,11.32,16.11,6.13,2.03,3.3,12.48,-0.62,0.06,0.26,-0.18,0.01,12.87,37.66,0.47,9.19,-0.66,5.15,3.38,2.34,3.95,8.58,13.19,14.81,17.07,17.77,18.09,19.45,20.28,21.3
158.64141,19.13,2.75,5.13,12.73,18.41,6.38,2.16,4.55,4.11,-0.42,0.18,0.23,-0.11,0.05,15.66,40.72,0.4,9.65,-0.43,5.31,3.62,4.17,9.38,11.13,15.01,16.75,19.99,20.78,21.55,23.23,24.51,25.96
81.9153075,14.73,2.36,6.63,11.47,15.07,4.72,2.59,3.11,3.19,-0.25,0.28,0.19,-0.09,0.1,13.54,22.33,0.34,6.15,-0.42,3.79,2.67,4.6,9.35,10.72,12.98,14.08,16.2,16.87,17.81,19.34,20.78,21.88
101.3871815,2.01,2.07,2.69,7.92,18.96,7.7,1.61,4.38,15.66,-0.67,-0.25,0.29,-0.15,-0.05,14.37,59.3,0.53,15.36,-0.48,6.93,4.27,2.33,3.8,5.68,14.38,17.67,20.57,21.04,21.44,22.54,23.36,24.32
305.224096,20.41,4.18,10.44,17.2,21.98,5.79,3.05,3.42,3.44,-0.59,0.38,0.16,-0.18,0.12,19.33,33.61,0.29,7.49,-0.81,4.63,3.2,7.35,14.9,15.99,19.3,20.64,22.93,23.48,24.05,25.73,26.79,28.79
111.592618,2.01,2.05,2.47,8.66,15.66,6.16,1.77,4.7,11.8,-0.41,-0.06,0.28,-0.11,-0.01,12.32,38.03,0.5,10.99,-0.39,5.39,3.5,2.22,5.28,6.49,11.7,13.82,16.94,17.48,18.05,19.62,20.22,21.34
78.035759,21.59,2.44,11.3,14.77,19.2,5.16,3.42,3.74,4.01,-0.36,0.29,0.16,-0.12,0.1,17.3,26.66,0.29,7.49,-0.74,4.14,2.86,7.77,13.6,14.13,16.34,17.71,21.07,21.62,21.97,23.12,24.42,25.69
80.5315195,3.61,2.05,2.76,4.18,13.68,6.1,1.4,5.97,6.51,0.18,-0.33,0.34,0.05,-0.09,9.94,37.26,0.61,11.6,0.1,5.69,3.44,2.35,3.51,3.86,5.09,10.13,15.1,15.46,16.16,17.62,18.82,20.75
45.1955045,11.56,2.28,5.23,7.25,11.68,4.22,2.19,3.43,3.24,0.05,0.13,0.23,0.02,0.05,10.36,17.84,0.4,6.81,0.1,3.55,2.42,3.47,6.3,6.74,8.96,10.38,12.92,13.55,14.12,16.17,17.62,19.04
54.5854945,7.94,2.2,3.71,6.39,8.52,3.16,4.15,1.79,1.77,0.11,0.3,0.21,0.06,0.17,7.95,9.98,0.39,3.65,0.67,2.37,1.72,2.82,5.44,5.93,7.27,7.91,9.27,9.58,10.01,11.25,14.17,17.95
144.408162,2.01,2.09,3.12,6.51,12.94,7.98,2.23,5.44,8.77,0.8,0.16,0.36,0.18,0.03,12.17,63.68,0.65,10.96,0.65,6.6,4.45,2.38,4.83,5.41,7.92,10.78,14.47,16.37,20.07,25.79,27.31,28.18
188.145747,15.42,2.25,5.71,11.27,15.68,4.9,2.51,3.3,3.13,-0.4,0.2,0.2,-0.14,0.07,13.39,24.1,0.36,6.8,-0.59,4.06,2.76,3.38,9.27,10.47,12.63,14.42,16.73,17.27,17.88,18.93,19.78,21.35
102.400312,18.3,2.26,5.09,12.22,17.03,5.33,2.49,2.94,2.85,-0.61,0.21,0.2,-0.2,0.07,14.31,28.4,0.37,7.78,-0.76,4.42,2.95,3.65,9.44,10.63,14.47,16.12,18.01,18.41,18.73,19.86,20.85,22.01
90.885219,7.82,3.04,5.41,7.98,15.1,7.94,1.98,5.26,4.47,0.74,0.02,0.31,0.16,0.004884,14.14,63.18,0.56,13.44,0.53,6.92,4.47,4.45,7.1,7.55,9.11,11.77,19.16,20.98,22.82,26.68,28.32,30.81
213.202194,19.75,4.18,12.82,16.68,19.2,3.86,5.24,1.97,1.8,-0.49,0.36,0.11,-0.24,0.18,17.6,14.92,0.21,4.42,-1.38,2.89,2.02,9.43,14.92,15.77,17.82,18.49,19.87,20.2,20.54,21.39,22.16,23.36
182.6353055,18.09,2.39,9.97,14.88,19.11,4.95,3.36,3.15,3.17,-0.5,0.3,0.16,-0.18,0.11,16.95,24.51,0.29,6.73,-0.88,3.97,2.73,7.49,12.85,13.94,16.92,18.12,20.11,20.68,21.25,22.44,23.28,24.35
84.8311465,2.01,2.06,2.68,7.43,12.39,4.79,1.84,3.73,9,-0.25,-0.001249,0.26,-0.09,-0.000457,10.16,22.98,0.47,8.34,-0.32,4.11,2.73,2.31,4.28,5.86,9.67,11.01,13.5,14.19,14.81,15.96,16.6,17.85
127.7779955,14,2.44,5.78,12.06,15.07,4.44,3.12,2.4,2.45,-0.49,0.33,0.18,-0.2,0.13,13.21,19.71,0.33,5.01,-0.89,3.47,2.42,3.32,10.24,11.35,13.24,14.23,15.92,16.36,16.77,18,18.79,20.58
194.619898,11.19,2.29,5.38,9.73,13.49,4.45,2.44,3.17,3.34,-0.16,0.22,0.21,-0.06,0.08,11.85,19.87,0.37,6.42,-0.25,3.65,2.53,3.29,7.95,8.75,10.92,12.13,14.6,15.17,15.75,17.42,18.59,20.48
102.3756015,3.95,2.24,3.54,5.73,10.59,5.11,2.16,4.25,5.53,0.32,0.09,0.3,0.1,0.03,9.72,26.18,0.52,8.35,0.41,4.31,2.91,2.84,4.52,5.09,7.8,9.48,12.52,13.44,14.52,17.48,19.44,20.73
49.5939735,6.33,2.14,3.06,5.12,7.41,3.07,2.38,2.17,2.12,0.19,0.13,0.24,0.1,0.07,7.01,9.45,0.43,4.5,0.45,2.52,1.74,2.56,4.16,4.6,5.87,6.56,8.41,9.1,9.77,11.69,12.89,14.02
243.2748725,19.5,2.37,7.42,13.45,17.44,5.06,2.85,3.3,3.78,-0.4,0.31,0.18,-0.14,0.11,15.24,25.64,0.33,6.64,-0.65,4.05,2.83,5.48,11.13,12.5,14.71,15.89,18.46,19.14,19.61,21.16,22.25,23.68
252.9613885,19.78,3.08,9.16,15.41,20.28,5.78,2.9,3.67,3.57,-0.39,0.39,0.17,-0.12,0.12,17.99,33.46,0.32,7.56,-0.52,4.66,3.23,7.25,13.56,14.47,17.44,19.19,21.39,22.03,22.67,24.53,26.15,29.71
186.31717,21.27,5.66,12.93,16.92,20.04,4.17,4.31,2.52,2.57,-0.43,0.34,0.12,-0.19,0.15,18.39,17.44,0.22,5.09,-1.09,3.19,2.25,9.28,15.77,16.34,18.21,19.05,21.04,21.43,21.8,22.86,23.7,24.88
379.948648,33.03,2.79,11.5,18.37,26.32,8.11,2.35,6.6,9.72,-0.48,0.18,0.2,-0.1,0.04,22.67,65.82,0.35,13.19,-0.44,6.84,4.61,7.81,15.35,16.7,20.51,23.3,28.99,29.89,30.7,32.65,33.54,34.68
107.391833,13,2.12,3.7,9.44,12.78,4.06,2.46,2.37,2.1,-0.43,0.18,0.2,-0.19,0.08,10.82,16.54,0.37,5.32,-0.72,3.34,2.25,2.67,6.74,8.51,11,12.07,13.39,13.83,14.27,15.17,15.89,17.05
432.829118,23.35,3.32,9.6,19.77,23.86,6.92,3.08,3.96,3.81,-0.75,0.5,0.17,-0.19,0.13,21.32,47.94,0.32,8.52,-0.88,5.41,3.79,6.77,16.54,17.89,21.46,23.02,25.29,26.42,27.25,28.93,30.24,31.53
245.770633,21.22,2.68,8.83,15.59,20.27,5.6,3.28,3.38,3.23,-0.62,0.35,0.17,-0.2,0.11,17.57,31.43,0.31,7.06,-0.93,4.45,3.07,4.95,13.6,14.68,17.2,18.7,21.32,21.74,22.23,23.69,24.48,25.68
236.1088275,20.2,3.98,9.42,14.3,18.93,5.3,2.47,3.86,3.92,-0.25,0.21,0.17,-0.08,0.07,16.98,28.18,0.31,7.73,-0.38,4.39,3.02,7.5,12.28,13.5,15.82,17.37,20.5,21.23,22.04,23.66,24.69,26.01
128.7169945,18.17,2.9,9.01,13.39,18.44,5.27,2.67,3.75,3.55,-0.28,0.27,0.18,-0.09,0.09,16.39,27.84,0.32,7.88,-0.4,4.32,2.98,7.11,11.71,12.57,15.77,17.29,19.64,20.45,20.98,22.63,23.66,26.87
158.2707525,8.33,2.28,4.1,7.49,12.08,5.57,2.54,4.05,3.97,0.33,0.23,0.28,0.1,0.07,11.13,31.12,0.5,8.09,0.48,4.59,3.16,3.15,5.95,6.8,8.94,10.39,13.94,14.89,15.94,19.07,21.66,24.73
61.529145,9.51,4.31,6.41,9.3,13.91,4.37,1.94,3.49,4.03,0.01,0.05,0.2,0.005872,0.02,12.15,19.11,0.35,6.85,0.02,3.8,2.51,5.25,8.03,8.82,10.35,11.82,15.19,15.67,16.27,18.13,19.26,20.32
119.845925,16.42,2.92,6.86,14.32,18.36,5.56,2.7,3.35,3.64,-0.51,0.32,0.19,-0.16,0.1,16.11,30.98,0.34,7.12,-0.69,4.45,3.1,4.76,11.39,12.98,16.02,17.25,19.53,20.1,20.86,22.7,23.6,24.61
190.419113,18.23,3.14,8.17,13.03,16.62,4.76,3.19,2.86,3.46,-0.21,0.4,0.17,-0.08,0.15,15.07,22.66,0.31,5.7,-0.36,3.71,2.64,5.56,11.6,12.56,14.31,15.52,17.75,18.26,18.7,20.37,22.2,25.98
181.2020965,21.01,2.43,4.61,12.24,18.1,6.69,2.1,4.68,4.85,-0.39,0.18,0.24,-0.1,0.04,15.36,44.79,0.43,10.36,-0.37,5.58,3.8,3.53,8.35,10.33,14.68,16.68,19.79,20.7,21.43,23.29,24.79,27.2
206.036149,22.38,2.66,4.76,12.36,18.55,6.51,2.04,4.99,5.92,-0.43,0.08,0.24,-0.11,0.02,15.44,42.4,0.42,10.49,-0.42,5.52,3.71,3.93,9.37,10.66,14.2,16.45,20.17,21.15,21.89,23.29,23.99,25.24
164.176562,14.95,2.8,6.15,10.24,14.05,4.23,2.47,2.94,2.92,-0.21,0.2,0.19,-0.08,0.08,12.38,17.94,0.34,6.11,-0.34,3.48,2.4,4.64,8.47,9.44,11.75,12.96,15.03,15.55,16.19,17.44,18.17,20.87
68.1762695,14.44,2.11,4.33,9.27,13.63,4.59,2.27,3.29,3.06,-0.28,0.16,0.22,-0.1,0.06,11.62,21.14,0.39,7.08,-0.42,3.82,2.61,2.86,7.47,8.13,11.02,12.32,14.64,15.21,15.91,17.16,18.13,19.32
106.6752285,3.97,2.15,3.03,4.95,9.3,5.05,2.31,3.57,3.48,0.48,0.08,0.32,0.17,0.03,8.77,25.58,0.57,8.58,0.61,4.29,2.84,2.56,3.94,4.38,6.21,7.46,11.16,12.96,13.93,16.07,18.32,20.92
150.190419,8.74,2.4,5.09,8.66,13.14,4.49,2.08,3.5,4.03,-0.04,0.11,0.22,-0.01,0.04,11.45,20.21,0.39,6.98,-0.06,3.82,2.58,4.09,7.26,8.09,9.95,11.55,14.42,15.07,15.71,17.29,18.54,20.13
245.7953435,21.3,2.26,6.7,11.69,17.45,5.8,2.28,4.45,5.51,-0.35,0.18,0.22,-0.1,0.05,15.02,33.71,0.38,9.03,-0.42,4.86,3.3,3.97,9.69,10.83,14.02,15.78,19.11,19.86,20.64,21.93,22.92,24.7
