"ID","PLOT_ID","X_albers","Y_albers","Site","Forest","fpcAcres","fpcStrataHa","fpc04StrataHaPlot","ForestHaSize","ForestHaSmplSize","dbhThreshcm","PlotSizeAcres","PlotSize","Elev_Class","CC_Class","Stratum","DOM_TYPE","Dom_Type_Label","Secondary_Label","STBIOMSha","logSTBIOMSha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","R3ERUCODE","elevation","aspect","slope","NDVI_Amp","R3ERUcodeFull","R3ERUlabel","R3ERUlabelName"
1420,"0304070007570022_0001",-1384933.513,-218459.0038,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",104.426573,4.64848417371245,5.96,2.15,0.72,3.03,2.9,3.28,0.77,0.02,0.36,0.23,0.007349,3.37,2.12,2.62,3.07,4.53,8.64,18.07,45.18,54.19,19.13,51.29,152.2566,172.8473,95.7816,138.7026,204.6654,390.3552,816.4026,1.21491274436427,0.751416088683921,1.12167756159911,1.51072193949494,2.15640258281596,2.89425310460414,54.8897577903777,62.3128746584434,33.9489788867396,50.6773922330476,68.2544172263815,97.4262686916253,130.762355266015,"PPF",2179.5308,82,1,0.036515495,"Ponderosa pine","G","G. Ponderosa pine"
1421,"0304070007570022_0002",-1385366.623,-218215.8598,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",188.837641,5.24088760354329,6.8,3.12,-0.85,4.22,4.19,3.75,-0.7,0.42,0.18,-0.18,0.11,21.99,2.47,4.81,11.29,17.7,23.03,28.02,37.37,43.39,23.1,21.92,821.7663,482.0208,92.3039,421.9073,661.449,860.6311,1047.1074,3.09058780456667,0.904218150639886,2.42391737816157,2.87356463957978,3.13679771383259,3.33291854090886,115.495266256656,67.7456846761014,33.7906322894125,90.5817924218979,107.385110581096,117.222130565924,124.551165873764,"PPF",2172.1428,300,2,0.045287207,"Ponderosa pine","G","G. Ponderosa pine"
1430,"0304070007570022_0011",-1384447.428,-218044.8442,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",96.0002925,4.56435123833819,2.91,2.78,0.51,2.11,2.03,1.64,0.16,0.14,0.21,0.1,0.09,6.13,2.6,3.49,4.06,5.85,8.15,11.52,47.09,59.38,22.05,40.28,288.6617,246.9164,122.434,191.1854,275.4765,383.7835,542.4768,1.81319474994812,0.955511445027436,1.40118297361364,1.76644166124377,2.09801792725277,2.44408465526775,85.383340775057,73.0354845279103,44.995033946342,65.9817062274664,83.1817378279689,98.795664194333,115.091946416558,"PPF",2188.0464,180,1,0.029312492,"Ponderosa pine","G","G. Ponderosa pine"
1432,"0304070007580002_0001",-1385974.748,-219314.0297,"fourFri, P1","Coconino",86.51846986,35.012813493764,875.320337344099,113600,7500,12.7,0.05,"1/20 Acre",225,999,"Coco225","PIPO","update","update",289.063429,5.66664614153942,8.07,1.6,0.07,7.37,12.57,4.63,0.1,-0.21,0.22,0.02,-0.04,32.21,6.54,9.19,10.06,14.46,22.89,31.8,53.44,70.1,25.21,4.12,1721.3024,132.7052,349.4976,537.6064,772.7424,1223.2416,1699.392,3.47227696334311,1.87793716546911,2.30856716467159,2.67138621673062,3.13070013396448,3.45946628978613,185.558480921056,14.3057810889736,100.356962122669,123.36982928005,142.758879422084,167.304615159062,184.873878526171,"PPF",2112.0073,201,9,0.016475378,"Ponderosa pine","G","G. Ponderosa pine"
1439,"0304070007620002_0002",-1382718.051,-222653.0283,"fourFri, P1","Coconino",102.5459384,41.4989056273424,1037.47264068356,113600,7500,12.7,0.0666667,"1/15 Acre",226,999,"Coco226","PIPO","update","update",191.605217,5.25543709376732,5.71,2.29,0.59,3.79,3.54,3.21,0.51,0.2,0.25,0.15,0.06,10.47,3.66,5.14,6.05,8.78,12.48,21.63,49.11,62.29,19.5,34.72,514.1817,363.5184,179.7426,297.1155,431.1858,612.8928,1062.2493,2.34851402488245,1.29746314741327,1.80005827204275,2.17247640764703,2.52412736294128,3.07408123996497,115.335523761977,81.5404069439185,63.7184151694659,88.4008617400195,106.690316379545,123.959894794046,150.96812969468,"PPF",2163.8713,73,1,0.042999389,"Ponderosa pine","G","G. Ponderosa pine"
1441,"0304070007620002_0004",-1382379.114,-222719.0706,"fourFri, P1","Coconino",102.5459384,41.4989056273424,1037.47264068356,113600,7500,12.7,0.0666667,"1/15 Acre",226,999,"Coco226","PIPO","update","update",236.084117,5.46418816948635,5.17,3,-0.39,3.49,4.08,2.91,-0.16,0.32,0.16,-0.05,0.1,15.62,3.61,9.71,11.52,15.65,19.68,24.79,56.17,71.15,28.46,50.24,877.3754,784.7488,202.7737,647.0784,879.0605,1105.4256,1392.4543,2.74855214441154,1.28370777234479,2.44408465526775,2.75047091698616,2.97960289162411,3.2104403460471,154.386173951596,138.087259735236,72.1058655726068,137.284235086389,154.493951407113,167.364294422526,180.330434237466,"PPF",2148.2349,358,21,0.022388047,"Ponderosa pine","G","G. Ponderosa pine"
1452,"0304070007640005_0001",-1381621.742,-222971.7083,"fourFri, P1","Coconino",19.09237584,7.72641720918624,193.160430229656,113600,7500,12.7,0.05,"1/20 Acre",228,999,"Coco228","PIPO","update","update",116.7076915,4.75967244543256,4.52,4.29,0.88,2.37,2.37,2.42,0.32,0.51,0.2,0.13,0.21,11.21,2.67,5.45,6.97,9.6,12.21,17.84,67.57,95.12,30.29,51.53,757.4597,577.6513,180.4119,470.9629,648.672,825.0297,1205.4488,2.41680623708407,0.982078472412158,1.94161522477243,2.26176309847379,2.50225528812261,2.88144312715186,163.30359743977,124.538025396942,66.3590423808895,131.194940737873,152.827332563874,169.077389818445,194.699112101651,"PPF",2137.073,39,4,0.030623058,"Ponderosa pine","G","G. Ponderosa pine"
1458,"0304070007640006_0004",-1381123.512,-222433.0729,"fourFri, P1","Coconino",57.08623349,23.1019994861341,577.549987153354,113600,7500,12.7,0.05,"1/20 Acre",229,999,"Coco229","PIPO","update","update",56.241098,4.02964777078267,3.3,2.33,-0.48,2.22,2.27,1.87,-0.22,0.12,0.18,-0.12,0.06,11.62,2.6,4.03,5.18,8.5,11.58,14.16,41.22,50.77,23.5,20.61,478.9764,239.4882,107.172,213.5196,350.37,477.3276,583.6752,2.45272775142377,0.955511445027436,1.64480505627139,2.14006616349627,2.44927947214485,2.65042108826557,101.101437913688,50.5507189568438,39.3861817640309,67.7988644195068,88.2135272593163,100.959299841811,109.250357258307,"PPF",2146.2227,81,7,0.02631024,"Ponderosa pine","G","G. Ponderosa pine"
1464,"0304070007640011_0002",-1381063.416,-222275.5834,"fourFri, P1","Coconino",18.21480457,7.37127640221502,184.281910055375,113600,7500,12.7,0.0666667,"1/15 Acre",231,999,"Coco231","PIPO","update","update",169.9341085,5.13541076485628,3.51,2.94,0.06,2.21,2.32,1.97,0.08,0.24,0.14,0.04,0.12,12.13,5.11,8.34,9.76,11.86,14.44,18.74,64.15,90.1,29.82,59.73,778.1395,724.5249,327.8065,626.104,760.819,926.326,1202.171,2.49568172295596,1.63119940421561,2.278292400425,2.47317139356958,2.67000213346468,2.93066027681028,160.097982527625,149.067069312159,104.641441780432,146.152457487264,158.653944897489,171.280636861759,188.001856757379,"PPF",2141.6172,3,16,0.032142549,"Ponderosa pine","G","G. Ponderosa pine"
1466,"0304070007650006_0001",-1381474.256,-223869.1163,"fourFri, P1","Coconino",93.45139328,37.8184705409101,945.461763522752,113600,7500,12.7,0.05,"1/20 Acre",232,999,"Coco232","PIPO","update","update",124.096131,4.82105651525398,3.7,2.84,0.56,2.24,2.16,2.07,0.27,0.24,0.2,0.13,0.11,9,2.62,4.9,5.8,7.84,10.02,15.47,61.67,86.2,25.25,47.49,555.03,427.41,161.5754,357.686,483.4928,617.9334,954.0349,2.19722457733622,0.963174317773006,1.75785791755237,2.05923883436232,2.30458309565672,2.73890266458497,135.502839684325,104.346195177697,59.3989601770613,108.407097775455,126.993258915124,142.12363950915,168.908127324955,"PPF",2166.428,336,5,0.013540671,"Ponderosa pine","G","G. Ponderosa pine"
1472,"0304070007650006_0007",-1380724.495,-223194.1199,"fourFri, P1","Coconino",93.45139328,37.8184705409101,945.461763522752,113600,7500,12.7,0.05,"1/20 Acre",232,999,"Coco232","PIPO","update","update",165.708613,5.11023090256262,3.08,3.19,-0.78,1.99,2.03,1.71,-0.28,0.14,0.12,-0.16,0.08,14.22,5.04,7.64,9.38,11.91,14.88,16.83,52.96,65.33,31.19,33.58,753.0912,477.5076,266.9184,496.7648,630.7536,788.0448,891.3168,2.65464942437509,1.61740608208328,2.23857976301813,2.47737838336721,2.70001802940495,2.82316300820271,140.590233514905,89.1431276705157,85.6578261071304,118.55518424944,131.201959183127,142.992954837286,149.514712914416,"PPF",2164.1548,109,13,0.026284489,"Ponderosa pine","G","G. Ponderosa pine"
1474,"0304070007650021_0001",-1380964.589,-222930.5711,"fourFri, P1","Coconino",26.34779641,10.6625843379773,266.564608449431,113600,7500,12.7,0.0666667,"1/15 Acre",233,999,"Coco233","PIPO","update","update",67.657349,4.21445598138484,2.38,2.63,-0.08,1.55,1.6,1.35,-0.02,0.16,0.14,-0.02,0.12,10.14,4.1,5.21,5.95,8.17,10.02,12.53,50.86,68.83,26.29,25.68,515.7204,260.3952,208.526,302.617,415.5262,509.6172,637.2758,2.31648799816304,1.41098697371026,1.78339121955754,2.10046890887191,2.30458309565672,2.52812576890798,117.816579586572,59.4874117928268,71.7627974829039,90.7032774266964,106.829848705225,117.211096245101,128.58047660666,"PPF",2121.2004,332,4,0.026409812,"Ponderosa pine","G","G. Ponderosa pine"
1475,"0304070007650021_0002",-1380885.789,-222716.6246,"fourFri, P1","Coconino",26.34779641,10.6625843379773,266.564608449431,113600,7500,12.7,0.0666667,"1/15 Acre",233,999,"Coco233","PIPO","update","update",221.4307905,5.40011008242067,6.75,5.14,1.77,1.81,2.1,3.21,1.25,0.85,0.24,0.39,0.26,9.39,5.24,6.58,7.54,9.48,11.61,27.61,64.34,83.51,17.01,60.34,604.1526,566.5926,337.1416,485.1236,609.9432,746.9874,1776.4274,2.23964529322017,1.65632149833295,2.02022218201986,2.24918431626693,2.4518667957098,3.31817802594206,144.098778165786,135.140196992905,106.567725202742,129.981095191158,144.712518908614,157.753109635969,213.491574189112,"PPF",2123.4478,298,14,0.052161176,"Ponderosa pine","G","G. Ponderosa pine"
1476,"0304070007650021_0003",-1380806.704,-222564.8052,"fourFri, P1","Coconino",26.34779641,10.6625843379773,266.564608449431,113600,7500,12.7,0.0666667,"1/15 Acre",233,999,"Coco233","PIPO","update","update",219.2068455,5.39001578405703,10.02,1.79,0.61,4.5,3.34,5.48,1.18,-0.07,0.3,0.21,-0.01,10.86,5.06,6.76,7.85,10.92,15.31,34.03,43.91,59.69,17.21,42.55,476.8626,462.093,222.1846,344.6935,479.4972,672.2621,1494.2573,2.38508631450579,1.62136648329937,2.06051353179432,2.39059597031676,2.72850620966959,3.52724248851281,104.729140069949,101.485422682221,71.1942022816755,90.4771491810884,104.971069056609,119.808707666592,154.881217670598,"PPF",2113.1072,358,14,0.094964657,"Ponderosa pine","G","G. Ponderosa pine"
1477,"0304070007650021_0004",-1380671.341,-222507.2999,"fourFri, P1","Coconino",26.34779641,10.6625843379773,266.564608449431,113600,7500,12.7,0.0666667,"1/15 Acre",233,999,"Coco233","PIPO","update","update",98.446632,4.58951459424094,6.83,3.06,0.98,3.34,2.83,3.68,0.95,0.38,0.26,0.25,0.1,9.24,4.09,6.68,7.63,9.57,13.08,25.5,40.39,49.34,14.31,36.67,373.2036,338.8308,165.1951,308.1757,386.5323,528.3012,1029.945,2.22354188565359,1.40854497005471,2.03208784529637,2.25863320546486,2.57108434602905,3.23867845216438,89.8088567615486,81.5372809469172,56.8911313405098,82.0760280715202,91.2261951687258,103.846096736113,130.810222682919,"PPF",2115.7275,323,17,0.094991532,"Ponderosa pine","G","G. Ponderosa pine"
1484,"0304070007660019_0007",-1385430.855,-228997.0822,"fourFri, P1","Coconino",89.32731195,36.1495125637977,903.737814094942,113600,7500,12.7,0.1,"1/10 Acre",234,999,"Coco234","TEIX","update","update",129.1617835,4.86106575424937,5.64,2.51,-0.4,4.18,4.14,3.2,-0.28,0.28,0.19,-0.09,0.08,15.35,2.8,5.6,8.12,13.47,18.28,23.05,53.4,70.36,28.55,42.55,819.69,653.1425,149.52,433.608,719.298,976.152,1230.87,2.73111547403321,1.02961941718116,2.09433015417359,2.60046499042227,2.905807566026,3.13766576944266,145.841566313373,116.208963420113,54.9816768774738,111.83723023287,138.864830488549,155.170124025789,167.551352088238,"MCD",2271.3499,204,16,0.024412826,"Mixed conifer, freq. fire","F","F. mixed conifer"
1485,"0304070007660020_0001",-1384937.619,-228461.4615,"fourFri, P1","Coconino",94.75497824,38.3460131240326,958.650328100816,113600,7500,12.7,0.0666667,"1/15 Acre",235,999,"Coco235","PIPO","update","update",237.962115,5.47211148032862,5.01,2.55,-0.59,3.77,4.38,2.82,-0.39,0.17,0.18,-0.14,0.06,20.73,3.24,6.1,8.19,13.32,17.8,21.51,60.31,78.92,33.66,14.78,1250.2263,306.3894,195.4044,493.9389,803.3292,1073.518,1297.2681,3.03158192644769,1.17557332980424,2.10291389786498,2.58926666511224,2.87919845729804,3.06851794327964,182.83470598406,44.8067808728968,70.8988275204936,126.826737180237,156.158672572919,173.644458959645,185.062317159195,"MCD",2260.1646,226,4,0.031315744,"Mixed conifer, freq. fire","F","F. mixed conifer"
1489,"0304070007660020_0005",-1384569.498,-227581.6248,"fourFri, P1","Coconino",94.75497824,38.3460131240326,958.650328100816,113600,7500,12.7,0.0666667,"1/15 Acre",235,999,"Coco235","PIPO","update","update",108.1084375,4.68313477432816,4.12,2.7,-0.63,2.74,2.68,2.31,-0.33,0.2,0.15,-0.14,0.08,16.55,4.61,7.18,8.52,13.5,16.77,19.96,48.11,61.1,26.96,26.38,796.2205,436.589,221.7871,409.8972,649.485,806.8047,960.2756,2.80638610182307,1.52822785700856,2.14241634084122,2.60268968544438,2.81959157583512,2.99373027088332,135.015235358708,74.0324653660926,73.5230422006817,103.071650157871,125.215400766729,135.650550713427,144.028363332196,"MCD",2246.5603,149,3,0.027268297,"Mixed conifer, freq. fire","F","F. mixed conifer"
1491,"0304070007660020_0007",-1384575.843,-227173.3777,"fourFri, P1","Coconino",94.75497824,38.3460131240326,958.650328100816,113600,7500,12.7,0.0666667,"1/15 Acre",235,999,"Coco235","PIPO","update","update",54.6349155,4.00067315639389,3.65,2.02,0.32,3.02,4.67,2.09,0.18,0.02,0.27,0.08,0.01,2.69,2.36,2.79,3.05,4.95,8.77,12.59,33.41,37.78,17.56,39.93,89.8729,107.4117,78.8476,101.9005,165.3795,293.0057,420.6319,0.989541193613748,0.858661619037519,1.11514159061932,1.5993875765806,2.17133680638409,2.53290284805626,33.0605712786353,39.5123798609969,28.6878846920435,37.2568805425915,53.4355389335578,72.5443627012925,84.6242841535595,"MCD",2250.3086,320,3,0.017316363,"Mixed conifer, freq. fire","F","F. mixed conifer"
1493,"0304070007660034_0002",-1384256.758,-226059.9304,"fourFri, P1","Coconino",41.24574418,16.6915752292275,417.289380730687,113600,7500,12.7,0.0666667,"1/15 Acre",236,999,"Coco236","ABCO_PIPO","update","update",219.42924,5.39102981152266,6.63,1.6,0.02,6.1,6.8,3.8,0.02,-0.15,0.25,0.006507,-0.04,21.38,3.32,4.76,6.47,9.48,18.07,23.39,47.92,67.22,23.82,16.16,1024.5296,345.5008,159.0944,310.0424,454.2816,865.9144,1120.8488,3.0624559055969,1.1999647829284,1.86717610851281,2.24918431626693,2.89425310460414,3.15230858059609,146.752886996203,49.4892874344459,57.5023123979288,89.4750791199338,107.780912435511,138.69260877263,151.058627182165,"MCD",2210.2742,234,2,0.019204324,"Mixed conifer, freq. fire","F","F. mixed conifer"
1495,"0304070007660034_0004",-1384103.008,-225594.5035,"fourFri, P1","Coconino",41.24574418,16.6915752292275,417.289380730687,113600,7500,12.7,0.0666667,"1/15 Acre",236,999,"Coco236","PIPO","update","update",271.9884735,5.60575968855984,5.02,3.5,-0.63,3.24,3.21,2.78,-0.28,0.4,0.14,-0.1,0.14,21.7,4.34,10.02,12.93,16.98,20.94,25.29,68.32,93.27,37.42,31.23,1482.544,677.691,296.5088,883.3776,1160.0736,1430.6208,1727.8128,3.07731226054641,1.46787434811231,2.55955019278377,2.8320361808832,3.04166120544239,3.23040906068187,210.241973640531,96.1044618968645,100.285175463033,174.868469170987,193.48471187794,207.806293555824,220.701547025786,"MCD",2217.7397,201,7,0.042578269,"Mixed conifer, freq. fire","F","F. mixed conifer"
1499,"0304070007660039_0004",-1384373.646,-226126.1543,"fourFri, P1","Coconino",35.55867535,14.3900980926901,359.752452317253,113600,7500,12.7,0.0666667,"1/15 Acre",237,999,"Coco237","PSME","update","update",151.9448645,5.02351772148992,4.7,3.01,-0.41,2.79,2.82,2.62,-0.23,0.38,0.16,-0.09,0.14,16.76,4.1,6.61,8.38,13.76,17.2,21.23,62.2,79.05,34.13,35.51,1042.472,595.1476,255.02,521.236,855.872,1069.84,1320.506,2.81899509505394,1.41098697371026,2.12584791449399,2.6217658325052,2.84490938381941,3.05541527571516,175.341494912355,100.102515825365,87.7633897647783,132.227740281526,163.073834781823,176.953363673567,190.046830149483,"MCW",2208.328,328,12,0.033044327,"Mixed conifer with aspen","F","F. mixed conifer"
1500,"0304070007660039_0005",-1384392.837,-225913.035,"fourFri, P1","Coconino",35.55867535,14.3900980926901,359.752452317253,113600,7500,12.7,0.0666667,"1/15 Acre",237,999,"Coco237","PIPO","update","update",265.3660595,5.58111022939466,3.94,4.91,-1.2,2.23,2.19,2.11,-0.42,0.34,0.1,-0.2,0.16,22.2,6.65,11.74,14.87,18.68,21.5,24.11,63.15,87.36,36.96,27.55,1401.93,611.61,419.9475,939.0405,1179.642,1357.725,1522.5465,3.10009228887823,1.89461685466776,2.69934576047206,2.9274534328007,3.06805293513362,3.18262669219308,195.77082804266,85.4075425585953,119.645054372269,170.463684773811,184.868684281364,193.747542853688,200.982875611993,"MCW",2198.265,313,19,0.02998004,"Mixed conifer with aspen","F","F. mixed conifer"
1507,"0304070007660042_0006",-1383959.624,-225817.5146,"fourFri, P1","Coconino",83.01061944,33.5932355386958,839.830888467396,113600,7500,12.7,0.0666667,"1/15 Acre",238,999,"Coco238","PIPO","update","update",138.0081425,4.92731268703975,5.13,3.36,-1,2.81,2.76,2.78,-0.62,0.39,0.15,-0.22,0.14,19.16,3.85,6.99,8.87,16.6,19.87,23.11,48.64,60.57,30.07,29.79,931.9424,570.7764,187.264,431.4368,807.424,966.4768,1124.0704,2.95282477254271,1.34807314829969,2.18267479632149,2.8094026953625,2.98921105656373,3.14026542428629,143.625396936478,87.9646499740475,65.5702779332971,106.165302093077,136.649347102432,145.39522579126,152.742510237285,"MCD",2216.08,109,3,0.038772189,"Mixed conifer, freq. fire","F","F. mixed conifer"
1511,"0304070007660042_0010",-1384102.724,-225342.3099,"fourFri, P1","Coconino",83.01061944,33.5932355386958,839.830888467396,113600,7500,12.7,0.0666667,"1/15 Acre",238,999,"Coco238","PIPO","update","update",241.767532,5.48797665290346,2.94,5.16,-1.28,1.69,1.61,1.56,-0.32,0.26,0.07,-0.2,0.17,21.47,10.84,14.37,17.09,19.61,21.64,23.57,66.61,90.61,39.48,39.3,1430.1167,843.771,722.0524,1138.3649,1306.2221,1441.4404,1569.9977,3.06665661189069,2.3832429960115,2.8384934971275,2.97603964020825,3.07454345397828,3.15997471694804,204.269996918039,120.519604847304,158.747815964326,189.072051843663,198.234000434272,204.795339469493,210.485915895909,"MCD",2214.8362,2,6,0.02852659,"Mixed conifer, freq. fire","F","F. mixed conifer"
1512,"0304070007660050_0001",-1384494.565,-225774.5122,"fourFri, P1","Coconino",29.68659812,12.0137506467903,300.343766169758,113600,7500,12.7,0.0666667,"1/15 Acre",239,999,"Coco239","PIPO","update","update",242.113479,5.48940653773497,3.7,6.33,-1.35,1.78,1.77,1.93,-0.35,0.43,0.1,-0.18,0.22,19.72,4.82,12.3,14.5,18.08,20.17,22.72,54.64,74.77,32.6,36.24,1077.5008,714.6528,263.3648,792.28,987.8912,1102.0888,1241.4208,2.98163334917449,1.57277392806251,2.67414864942653,2.89480635496403,3.00419635196612,3.12324559385295,162.916446198894,108.054392574083,85.9363674293355,146.115482204666,158.172219235235,164.149288671429,170.654139248125,"MCW",2186.3877,199,14,0.007610756,"Mixed conifer with aspen","F","F. mixed conifer"
1514,"0304070007660050_0003",-1384409.598,-225643.8152,"fourFri, P1","Coconino",29.68659812,12.0137506467903,300.343766169758,113600,7500,12.7,0.0666667,"1/15 Acre",239,999,"Coco239","PIPO","update","update",91.3052975,4.51420880891875,3.37,3.03,-0.45,2.28,2.3,1.89,-0.16,0.2,0.1,-0.08,0.11,19.1,8.82,11.24,12.75,15.79,18.67,21.37,39.93,49.23,21.05,16.61,762.663,317.251,352.1826,509.1075,630.4947,745.4931,853.3041,2.94968833505258,2.1770218700187,2.54553127160444,2.75937682826755,2.92691795755363,3.06198806933106,117.78105521865,48.9943232452234,86.9284832698467,101.643063675165,110.181916752723,116.871834045117,122.265183608389,"MCD",2196.57,197,10,0.033521839,"Mixed conifer, freq. fire","F","F. mixed conifer"
1521,"0304070007660061_0002",-1383804.829,-226229.4989,"fourFri, P1","Coconino",18.6691759,7.5551541182674,188.878852956685,113600,7500,12.7,0.0666667,"1/15 Acre",241,999,"Coco241","PIPO_PSME","update","update",205.7149125,5.32649129038509,5.28,2.93,-0.04,2.96,2.95,2.95,-0.03,0.48,0.18,-0.01,0.16,16.56,4.52,6.68,8.35,13.96,17.27,23.2,58.21,77.7,29.94,37.66,963.9576,623.6496,263.1092,486.0535,812.6116,1005.2867,1350.472,2.80699014895711,1.50851199384414,2.12226153886276,2.63619609733423,2.84897089215859,3.14415227867226,163.394896570794,105.711249009725,87.8104831616674,123.536844177202,153.452974825825,165.838595632551,183.021104141513,"MCW",2200.2139,95,20,0.015429333,"Mixed conifer with aspen","F","F. mixed conifer"
1526,"0304070007670012_0001",-1384257.017,-228689.8668,"fourFri, P1","Coconino",166.0373093,67.1929745513798,1679.8243637845,113600,7500,12.7,0.0666667,"1/15 Acre",243,999,"Coco243","PIPO","update","update",74.032658,4.30450632017356,5.78,1.71,0.23,4.74,4.64,3.3,0.22,-0.04,0.29,0.06,-0.01,9.46,2.31,3,3.75,7.43,11.61,19.48,43.25,55.5,18.68,31.65,409.145,299.409,99.9075,162.1875,321.3475,502.1325,842.51,2.24707238306379,0.837247524533702,1.32175583998232,2.00552585872967,2.4518667957098,2.96938829821439,97.1858805675088,71.1198409239689,36.2109554360826,57.1659400792353,86.7389933900581,106.043238914449,128.426043897772,"MCD",2231.8682,108,17,0.031479113,"Mixed conifer, freq. fire","F","F. mixed conifer"
1531,"0304070007670012_0006",-1383796.934,-227703.5561,"fourFri, P1","Coconino",166.0373093,67.1929745513798,1679.8243637845,113600,7500,12.7,0.0666667,"1/15 Acre",243,999,"Coco243","PIPO","update","update",99.583315,4.60099463047718,6.45,1.96,-0.22,4.91,5.31,3.67,-0.28,0.04,0.28,-0.07,0.01,18.99,2.06,2.5,3.25,9.59,16.23,20.26,47.34,60.13,28.89,12.91,898.9866,245.1609,97.5204,153.855,453.9906,768.3282,959.1084,2.94391252482419,0.72270598280149,1.17865499634165,2.26072088889535,2.7868613815265,3.00864849882054,139.364818925177,38.0059106954804,34.2129012258225,55.7975275268135,107.022526880306,131.930017801465,142.429419934164,"MCD",2209.5068,79,5,0.030131532,"Mixed conifer, freq. fire","F","F. mixed conifer"
1533,"0304070007670012_0008",-1383564.412,-227377.3434,"fourFri, P1","Coconino",166.0373093,67.1929745513798,1679.8243637845,113600,7500,12.7,0.0666667,"1/15 Acre",243,999,"Coco243","PIPO","update","update",180.7078865,5.1968818408074,4.08,2.74,-0.5,2.9,2.65,2.3,-0.24,0.21,0.15,-0.1,0.09,16.27,4.7,7.27,9.22,12.99,16.55,19.82,49,67.12,26.27,29.32,797.23,477.0364,230.3,451.78,636.51,810.95,971.18,2.78932292123095,1.54756250871601,2.2213750375685,2.56417983068251,2.80638610182307,2.98669152890184,136.676823140316,81.7829480504914,75.8305629270846,108.847376840857,125.644811703443,137.512918989331,146.34788491619,"MCD",2217.5674,158,9,0.029289605,"Mixed conifer, freq. fire","F","F. mixed conifer"
1538,"0304070007690001_0003",-1379374.015,-225941.6702,"fourFri, P1","Coconino",21.84496203,8.84035030407258,221.008757601814,113600,7500,12.7,0.05,"1/20 Acre",244,999,"Coco244","PSME","update","update",211.324196,5.35339342824133,8.31,3.3,0.88,3.75,4.07,4.48,0.85,0.82,0.2,0.19,0.18,17.5,6.52,10.41,12.41,17.29,21.26,35.31,77.11,104.57,29.43,71.34,1349.425,1248.45,502.7572,956.9351,1333.2319,1639.3586,2722.7541,2.86220088092947,1.87487437593856,2.51850259921652,2.8501282996952,3.0568273729138,3.5641662099403,220.704309928471,204.189410845508,144.571563128622,194.201735425586,219.773393189497,235.711958725383,274.832856448496,"MCW",2185.343,56,22,0.024115658,"Mixed conifer with aspen","F","F. mixed conifer"
1541,"0304070007690002_0002",-1379662.719,-226487.001,"fourFri, P1","Coconino",14.79170634,5.98599647190924,149.649911797731,113600,7500,12.7,0.05,"1/20 Acre",245,999,"Coco245","PIPO","update","update",59.502884,4.08602478196516,2.77,2.11,0.06,2.1,2.21,1.59,0.02,0.08,0.21,0.01,0.05,7.14,2.18,3.32,3.86,5.98,8.26,11.49,46.67,53.51,23.7,30.83,333.2238,220.1262,101.7406,180.1462,279.0866,385.4942,536.2383,1.96571277635149,0.779324876800998,1.35066718347674,1.78842056796254,2.11142458753289,2.44147709186066,91.7398152723242,60.6029248949165,36.3710920003026,63.0356374528594,83.4655879068118,98.5401855001598,113.943735877137,"PPF",2225.6084,10,3,0.023677187,"Ponderosa pine","G","G. Ponderosa pine"
1542,"0304070007690002_0003",-1379512.591,-226287.9575,"fourFri, P1","Coconino",14.79170634,5.98599647190924,149.649911797731,113600,7500,12.7,0.05,"1/20 Acre",245,999,"Coco245","PIPO","update","update",119.6235305,4.78434956547614,4.88,2.35,0.68,3.1,2.98,2.72,0.51,0.11,0.3,0.18,0.04,4.77,2.23,2.94,3.46,5.09,9.04,16.4,43.89,54.94,19.67,44.19,209.3553,210.7863,97.8747,151.8594,223.4001,396.7656,719.796,1.56234630490025,0.802001585472027,1.24126858906963,1.62727783056243,2.20165917440409,2.79728133483015,68.571379322072,69.040083213542,35.1998495863673,54.4792783742662,71.4212239833851,96.6308211645953,122.772677785695,"PPF",2218.6228,56,5,0.038854876,"Ponderosa pine","G","G. Ponderosa pine"
