"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum","lnBMAEstimates","lnBMAResidual","lnBMASqResidual","BMAEstimates","BMAResidual","BMASqResidual","MPMEstimates","MPMResidual","MPMSqResidual","lnMPMEstimates","lnMPMResidual","lnMPMSqResidual"
528,125.578761,4.83293313941656,183.296451256198,3.24,2.94,-0.25,2.12,2.03,1.82,-0.12,0.22,0.17,-0.06,0.12,11.46,2.53,4.62,5.97,8.85,11.6,14.05,63.78,89.92,35.4,38.35,730.9188,439.491,161.3634,380.7666,564.453,739.848,896.109,2.43886271128659,0.928219302739429,1.78674692740451,2.18041745901984,2.45100509811232,2.64262239577975,4.15543966158191,3.56671182013973,4.49892038614538,10.1345468396335,8.89393363509932,3.85715930524933,7.42471904734632,9.06059318801669,10.1850037954354,10.9812579140078,2040.4111,5,7,0.007670371,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,38.41145528,"Coco61",186.066153971683,-60.4873929716835,3658.72470851087,162.51275948613,-36.9339984861305,1364.12024417349,164.46644885775,-38.8876878577496,1512.25226692176,189.675958536362,-38.88768785775,1512.25226692177
530,230.2771495,5.4392835813221,381.292668305088,3.24,3.5,-0.94,2.01,1.85,1.77,-0.35,0.21,0.11,-0.19,0.12,16.23,5.72,8.38,9.81,13.84,16.27,18.37,58.65,79.26,35.05,32.44,951.8895,526.5012,335.478,575.3565,811.716,954.2355,1077.4005,2.7868613815265,1.74396880539171,2.28340227357727,2.62756295018952,2.78932292123095,2.91071889922703,4.07158757509948,3.5567756134806,4.37273358776229,11.3469501745479,9.69658383487245,7.10072171939396,9.29707232605113,10.6983526607834,11.3569725490241,11.8512469047,2075.7495,292,10,0.020595814,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,60.81944182,"Coco62",180.808806726568,49.4683427734317,2447.11693674973,190.653051187975,39.6240983120251,1570.06916704103,191.410682987582,38.8664665124181,1510.60221916092,181.305412797812,38.866466512418,1510.60221916092
532,90.5145615,4.50551073831526,149.541148437976,4.32,2.04,-0.39,3.56,2.8,2.47,-0.26,0.03,0.19,-0.1,0.01,15.3,3.05,4.82,6.66,9.64,14.35,17.73,39.79,48.7,22.13,16.91,608.787,258.723,121.3595,265.0014,383.5756,570.9865,705.4767,2.72785282839839,1.11514159061932,1.8961194845523,2.26592110862245,2.66374994220563,2.87525812008612,3.68361562443884,3.09693415406296,3.88567903008854,10.048361299858,7.71410909708779,4.10775298666691,6.98457535909976,8.34678239946744,9.81223090670671,10.5913457354439,2072.9604,86,3,0.015683643,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,60.81944182,"Coco62",94.6970427269915,-4.18248122699146,17.493149214136,107.144716993858,-16.6301554938581,276.562071749898,107.179372415971,-16.6648109159706,277.715922865053,95.6137836990621,-16.664810915971,277.715922865053
533,253.826256,5.53665000146619,433.875398683475,4.02,5,-1.17,2.46,2.35,2.16,-0.38,0.33,0.11,-0.17,0.15,19.96,4.94,11.43,14.08,17.32,20.4,23.34,60.09,86.51,34.85,40.01,1199.3964,798.5996,296.8446,846.0672,1040.7588,1225.836,1402.5006,2.99373027088332,1.59736533119983,2.6447553507299,2.85186190313429,3.01553490085017,3.15016862685841,4.09584343834584,3.55105313720653,4.46026001419228,12.2618504861747,11.0442584264497,6.54255831043595,10.8325038493171,11.680779863021,12.35115883675,12.9025975000009,2065.2666,5,5,0.019251651,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,60.81944182,"Coco62",230.245485737178,23.5807702628224,556.052726188009,246.240002024982,7.58625397501757,57.5512493734699,246.424550507726,7.40170549227412,54.7852441943608,234.650359884745,7.401705492274,54.7852441943609
534,232.328121,5.44815068712052,413.67581571968,3.82,4.52,-1.05,1.99,2.2,2.05,-0.36,0.39,0.11,-0.17,0.19,17.98,6.13,10.58,12.77,16.95,19.29,22.04,65.97,90.9,39.1,53.97,1186.1406,970.3806,404.3961,842.4369,1118.1915,1272.5613,1453.9788,2.88926002904347,1.81319474994812,2.54709867004445,2.83026783382646,2.95958682691764,3.09285898428471,4.18920009323478,3.66612246699132,4.50976000118343,12.1036883830484,11.523606571731,7.59583561553548,10.6703059860284,11.8565582733452,12.3983014112598,12.9566051453275,2056.4124,279,16,0.017501421,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,60.81944182,"Coco62",249.592891045453,-17.2647700454534,298.072284722386,259.368292203777,-27.0401712037774,731.170858729595,260.293702768153,-27.9655817681532,782.073763631265,251.107685363759,-27.965581768153,782.073763631263
541,43.0209805,3.76168791530464,64.6375459284864,3.6,2.51,-0.18,2.53,2.55,2.05,-0.08,0.2,0.18,-0.04,0.09,11.65,3.46,4.64,6.48,9.34,12.35,15.94,42.5,53.55,22.55,26.34,495.125,306.861,147.05,275.4,396.95,524.875,677.45,2.45530618001171,1.24126858906963,1.86872051036418,2.23430625224075,2.51365606307399,2.76883167336207,3.74950407593037,3.11573506594869,3.98061579689376,9.20618052961094,8.031524291429,4.65414163404093,7.00677517038519,8.37754039965341,9.424963653983,10.3817456448362,2084.8372,64,5,0.019092858,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,43.96908816,"Coco64",92.9599002181627,-49.9389197181627,2493.8957026171,103.985997933679,-60.9650174336789,3716.73335068878,104.418686784788,-61.397706284788,3769.6783370331,94.1797560763867,-61.397706284788,3769.6783370331
544,244.881055,5.50077260286048,328.766615431899,5.73,2.4,-0.43,3.71,3.56,3.24,-0.36,0.28,0.2,-0.11,0.08,17.47,3.22,4.61,6.39,13.02,17.64,22.3,54.82,76.53,30.75,32.89,957.7054,574.5883,176.5204,350.2998,713.7564,967.0248,1222.486,2.86048512414597,1.16938135955632,1.85473426838944,2.56648663678042,2.87016905057865,3.10458667846607,4.00405509087464,3.42588999425253,4.33768282082183,11.4535400237078,9.99215698863775,4.68226738590538,7.4264581895644,10.2763538836624,11.4923149986403,12.4309360949737,2024.8319,328,11,0.023213542,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,72.07409186,"Coco65",174.228494895751,70.6525601042486,4991.78424928446,192.450807396682,52.4302476033177,2748.9308637452,192.35095789807,52.53009710193,2759.4111015382,174.811424316632,52.53009710193,2759.41110153819
546,206.728043,5.33140412753859,328.010915362587,3.92,5.09,-1.4,2.22,2.12,2.06,-0.51,0.34,0.13,-0.24,0.16,18.03,2.53,7.66,10.28,14.41,17.07,19.46,49.57,63.17,30.81,18.67,893.7471,336.6201,125.4121,509.5796,714.3037,846.1599,964.6322,2.89203703721523,0.928219302739429,2.33020026002702,2.66792241001143,2.83732253680635,2.96836107675786,3.90338581203248,3.42783931260858,4.14582950491061,11.2887363389384,8.46475513813544,3.62319805676777,9.09567063418387,10.4139304828421,11.0751645343299,11.5866585120061,2028.868,187,14,0.038809969,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,72.07409186,"Coco65",136.363530717495,70.3645122825052,4951.16458875483,159.579581285188,47.1484617148123,2222.97744207312,160.132842931305,46.5952000686954,2171.11266944175,137.125617692634,46.595200068695,2171.11266944175
547,166.8700065,5.11721510511129,270.230647840821,6.55,2.2,-0.58,3.69,3.79,3.66,-0.57,0.19,0.25,-0.15,0.05,18.27,2.16,2.8,3.24,12.84,17.77,21.98,56.65,73.9,36.25,29.02,1034.9955,530.1954,122.364,183.546,727.386,1006.6705,1245.167,2.90526037038992,0.770108221696074,1.17557332980424,2.55256529826182,2.87751164216656,3.09013294897548,4.03689198747402,3.59043938130068,4.30271282795416,11.7282223107528,9.78487406749191,3.10884370965274,4.74566255577488,10.3044304000573,11.6162036921254,12.4745329419485,2018.6149,198,13,0.026446709,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,72.07409186,"Coco65",182.591659069232,-15.7216525692317,247.17035950763,197.053534283912,-30.1835277839121,911.045349482194,196.49258553759,-29.6225790375898,877.497188838257,181.069983521173,-29.62257903759,877.497188838255
549,65.136878,4.17649087115884,81.55263247992,4.63,2.56,-0.67,3.02,3.12,2.58,-0.42,0.24,0.21,-0.16,0.09,12.62,2.15,2.54,3.13,9.75,13.83,17.15,30.23,32.3,20.33,19.56,381.5026,246.8472,64.9945,94.6199,294.7425,418.0809,518.4445,2.53528285711307,0.765467842139571,1.14103300455206,2.27726728500976,2.62684014567667,2.84199817361195,3.40883480879137,3.01209762764026,3.47506723022861,8.64236045345905,7.53862976663161,2.60935342529579,3.88959302389687,7.76282799006307,8.95446412571321,9.6879023007299,2089.174,55,3,0.056681729,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,126.3960722,"Coco66",64.8492844432248,0.28759355677515,0.0827100538985813,69.6508591048124,-4.51398110481236,20.376025414603,69.2838255127539,-4.14694751275387,17.1971736735355,64.7056702892974,-4.14694751275391,17.1971736735355
554,133.4367,4.89362720808881,169.271917469883,4.45,1.78,0.3,3.73,4.11,2.55,0.23,-0.03,0.28,0.09,-0.01,4.19,2.22,3.01,3.8,5.69,10.1,15.67,48.09,59.94,22.99,54.41,201.4971,227.9779,106.7598,182.742,273.6321,485.709,753.5703,1.43270073393405,0.797507195884188,1.33500106673234,1.73871024813824,2.31253542384721,2.75174805636793,3.87307425528957,3.13505933877509,4.09334406188852,5.54895632813443,5.72585719620786,3.08880458878723,5.17055826234514,6.73415389947236,8.9566214145478,10.6577245541617,2072.7847,327,3,0.044132308,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,126.3960722,"Coco66",108.648358364045,24.7883416359546,614.461881060799,113.535275398413,19.901424601587,396.066701172652,112.81032651099,20.6263734890096,425.44728330812,108.948651992038,20.62637348901,425.447283308118
561,60.441883,4.10168229178356,83.2872440279056,3.43,3.26,1.04,1.69,1.64,1.85,0.48,0.2,0.27,0.26,0.11,4.26,2.13,2.91,3.38,4.46,6.39,12.21,33.98,39.58,13.07,31.6,144.7548,134.616,72.3774,114.8524,151.5508,217.1322,414.8958,1.44926916028128,0.756121979721334,1.21787570949493,1.49514876603197,1.85473426838944,2.50225528812261,3.52577211624379,2.57031952763613,3.67832394017442,5.10979279425178,5.00455412048094,2.66591379258053,4.29395221758783,5.27155382891183,6.53937036652932,8.82238192258627,2060.29,321,4,0.033251085,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,64.82748529,"Coco67",55.8886505965584,4.55323240344159,20.7319253197505,64.3290087634373,-3.88712576343733,15.1097467007783,64.1346839875421,-3.69280098754214,13.6367791335922,56.2831018643573,-3.69280098754211,13.6367791335922
562,153.748731,5.03531965299403,212.740065345624,6.17,2.53,-0.8,3.36,3.5,3.4,-0.72,0.26,0.22,-0.21,0.07,18.95,2.25,2.72,4.26,13.58,18.59,22.03,36.32,42.05,22.92,15.98,688.264,302.821,81.72,154.7232,493.2256,675.1888,800.1296,2.94180393152844,0.810930216216329,1.44926916028128,2.60859812213055,2.92262380173335,3.09240516081425,3.59236855373309,3.13200989184654,3.73885938641896,10.5680439348711,8.15273284848062,2.91316020800752,5.20630895728963,9.37104586326899,10.4991418397388,11.109059055111,2054.7104,345,5,0.037927566,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.0666667,64.82748529,"Coco67",102.699618698389,51.0491123016109,2606.01186678248,114.572969120215,39.1757618797847,1534.74031886159,113.51276243567,40.2359685643296,1618.93316630972,101.458632568842,40.23596856433,1618.93316630972
563,84.50991,4.4368688055931,110.586209309515,5.28,2.48,0.73,3.34,5.29,2.94,0.56,0.2,0.32,0.19,0.06,2.32,2.14,2.48,2.82,5.49,8.9,17.68,47.84,59.24,21.36,65.22,110.9888,151.3104,102.3776,134.9088,262.6416,425.776,845.8112,0.841567185678219,0.76080582903376,1.03673688495002,1.70292825552144,2.18605127673809,2.8724340572095,3.86786210964238,3.06152001409199,4.0815969893996,3.25506583020315,3.51587091841252,2.94269203891474,4.00995531496686,6.58669167497077,8.45534490303062,11.1101788523269,2172.1116,297,4,0.042724009,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,40.94202536,"Coco68",102.284338288818,-17.7744282888177,315.930300994321,109.591674944385,-25.0817649443849,629.094932725375,108.304608180115,-23.794698180115,566.187661482766,103.82764967643,-23.794698180115,566.187661482768
567,230.0300445,5.43820992865294,399.26153661984,6.66,2.38,-0.21,5.03,6.13,3.8,-0.15,0.29,0.19,-0.04,0.07,25.5,3.6,8.31,9.63,16.09,21.44,28.29,59.8,86.59,30.24,20.47,1524.9,521.985,215.28,575.874,962.182,1282.112,1691.742,3.23867845216438,1.28093384546206,2.26488322581003,2.77819796100429,3.0652583362026,3.34250838531348,4.09100566095659,3.40916555131133,4.46118433545971,13.2494518818226,9.77744199435915,5.24030761309619,9.26565009819446,11.3656235857266,12.5399892056992,13.6742207261123,2122.0942,287,10,0.083272804,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,30.13276359,"Coco69",244.276210606827,-14.246166106827,202.953248743305,268.336328309007,-38.3062838090073,1467.37137925621,267.058249668826,-37.0282051688258,1371.08797802466,246.338488851198,-37.028205168826,1371.08797802466
572,106.304571,4.66630828536412,150.531255473232,4.49,3,-0.87,2.68,2.88,2.47,-0.5,0.27,0.15,-0.2,0.11,19.11,3.86,5.99,8.22,14.3,17.48,20.37,39.89,45.11,23.76,10.31,762.2979,197.0241,153.9754,327.8958,570.427,697.2772,812.5593,2.95021175825218,1.35066718347674,2.10657020906809,2.66025953726586,2.86105737022739,3.01406323023871,3.68612566591732,3.16800349449444,3.8091039514203,10.8748512819844,6.88318123539105,4.97872897112586,7.76508251470269,9.80605095831701,10.5462170040571,11.1102158316806,2180.513,72,4,0.059641596,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,49.77811407,"Coco70",106.213056500837,0.0915144991630683,0.00837490355706723,122.316035943222,-16.0114649432223,256.367009628038,121.941096808162,-15.6365258081616,244.500939349303,106.356455858239,-15.636525808162,244.500939349304
580,179.9665715,5.19277111975436,312.648512564675,4.15,3.34,-0.57,2.76,2.61,2.31,-0.25,0.31,0.14,-0.1,0.13,17.64,4.62,8.14,10.9,14.2,17.66,20.62,50.75,65.71,28.74,26.54,895.23,468.1656,234.465,553.175,720.65,896.245,1046.465,2.87016905057865,1.53039470509365,2.3887627892351,2.65324196460721,2.87130219517581,3.02626147858881,3.9269116179219,3.35828988065088,4.18525112090978,11.2709001901171,9.41028845114637,6.0097247474384,9.38046034950682,10.419046695974,11.2753499488005,11.8838613591399,2162.6003,293,13,0.027833566,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,49.02278221,"Coco71",146.157862635967,33.8087088640331,1143.02879505295,170.348714544186,9.61785695581426,92.5031724225048,171.245557165626,8.72101433437405,76.0560910203576,146.631741832463,8.72101433437399,76.0560910203577
583,74.9469465,4.31678048322503,113.49495485408,7.09,2.27,0.59,5.09,5.48,3.97,0.6,0.24,0.31,0.15,0.06,12.28,2.43,3.51,4.14,7.95,12.58,24.74,30.78,34.13,12.88,15.27,377.9784,187.5156,74.7954,127.4292,244.701,387.2124,761.4972,2.507971922719,0.887891257352457,1.42069578783722,2.07317192866624,2.53210825127229,3.20842136696434,3.42686512841073,2.55567572067621,3.53017676291862,8.59448152499895,6.83645588344733,3.04268358764189,4.86853285341939,7.10448058754636,8.67719346764611,10.994827299698,2215.9375,8,3,0.064294649,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,67.60474977,"Coco72",74.3687973237898,0.578149176210204,0.334256469952537,87.2621306395878,-12.3151841395878,151.663760391955,87.5013816867032,-12.5544351867032,157.613842857131,77.1709810308663,-12.5544351867032,157.613842857131
585,47.3700285,3.85798971858209,34.91614209136,6.01,2,-0.63,3.43,3.07,3.34,-0.65,0.03,0.23,-0.19,0.01,19.19,2.46,3.36,4.28,11.62,17.49,20.54,21.96,25.39,13.94,6.1,421.4124,117.059,54.0216,93.9888,255.1752,384.0804,451.0584,2.95438931001961,0.900161349944271,1.45395300959371,2.45272775142377,2.86162928903051,3.02237420450041,3.08922261664133,2.63476240533238,3.23435539571659,9.12676627487595,5.34238901500052,2.78079880087423,4.4915845207706,7.57702204216213,8.8402099201163,9.33678674849602,2207.6252,0,0,0.174687156,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,67.60474977,"Coco72",55.1727179318247,-7.80268943182473,60.8819623695094,52.878074488013,-5.50804598801304,30.3385706060665,50.2580750106904,-2.88804651069037,8.3408126479108,53.3496347640627,-2.8880465106904,8.34081264791082
589,7.956781,2.07402452108085,11.1955565824,2.16,10.6,2.7,0.71,0.74,0.95,0.38,0.29,0.22,0.4,0.31,2.94,2.09,2.31,2.54,3.07,3.9,5.61,38.62,44.44,16.64,46.27,113.5428,136.0338,80.7158,98.0948,118.5634,150.618,216.6582,1.07840958135059,0.73716406597672,0.932164081030445,1.12167756159911,1.3609765531356,1.72455071953461,3.65377027700037,2.81180943539306,3.79413996477143,3.9402608747712,4.13515485669721,2.69342815353848,3.4059134125564,4.09835213494906,4.97269567754127,6.30111216021514,2195.3767,93,9,0.026816174,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.05,63.64344473,"Coco73",55.3228891852988,-47.3661081852988,2243.54820462143,61.8587480747738,-53.9019670747738,2905.42205452999,65.8391989715624,-57.8824179715624,3350.37431023465,57.4946852019973,-57.8824179715624,3350.37431023465
597,122.761764,4.81024559914976,191.586061183179,4.51,4.61,-1.37,2.07,2.07,2.34,-0.62,0.47,0.13,-0.26,0.2,18.95,4.12,6.85,11.05,17.03,19.57,22.26,31,35.85,19.9,17.97,587.45,340.5315,127.72,342.55,527.93,606.67,690.06,2.94180393152844,1.41585316336144,2.40243042796376,2.8349764946746,2.97399778140798,3.1027913458474,3.43398720448515,2.99071973173045,3.57934356704563,10.1021170589727,8.49799990402085,4.86202164641299,8.24991534929333,9.73527300772872,10.2126703275222,10.6549457798272,2219.8364,336,1,0.032860097,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,83.82187673,"Coco75",91.7650698433284,30.9966941566716,960.795048642239,92.2203567004457,30.5414072995543,932.77755983727,91.6912505215942,31.0705134784058,965.376807811797,92.1980149307474,31.0705134784058,965.376807811797
601,126.715444,4.84194397413695,207.4676579176,3.32,4.81,-0.72,2.13,2.64,1.82,-0.11,0.24,0.1,-0.06,0.13,15.62,7.17,12.56,13.66,15.81,18.52,21.61,33.51,37.71,17.32,27.94,523.4262,436.4228,240.2667,457.7466,529.7931,620.6052,724.1511,2.74855214441154,1.96990565461153,2.61447185414264,2.76064265122138,2.91885122921803,3.07315617051879,3.51184390174922,2.85186190313429,3.62992531127027,9.6524860869914,9.1528417779839,6.9180011601688,9.18161703726582,9.6949460596006,10.2505498894426,10.7924447565594,2218.473,75,2,0.024545264,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,83.82187673,"Coco75",91.4982238063647,35.2172201936353,1240.25259816699,97.4358951796083,29.2795488203918,857.291979125704,97.0862791679993,29.6291648320007,877.887408641868,93.220852108319,29.6291648320007,877.887408641867
602,123.997289,4.82025970246281,159.60665352784,4.59,5.7,-1.56,2.29,2.39,2.37,-0.64,0.45,0.12,-0.27,0.19,20.38,3.32,9.32,14.12,18.42,21.36,23.91,27.26,33.26,17.36,17.94,555.5588,365.6172,90.5032,384.9112,502.1292,582.2736,651.7866,3.01455402779458,1.1999647829284,2.6475922320651,2.91343703082716,3.06152001409199,3.17429678147023,3.30542042626839,2.8541687092322,3.50435547376478,9.96436845956184,8.70311652633121,3.96638810429423,8.75140544429748,9.63013427234282,10.1196107900092,10.4923854205097,2210.7336,234,8,0.0399445,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,11.5915796,"Coco76",88.3426935195467,35.6545954804533,1271.25017887476,85.2743173440546,38.7229716559454,1499.46853386715,84.6899352427244,39.3073537572756,1545.06805939961,89.6000395346637,39.3073537572756,1545.06805939961
603,125.8999975,4.83548792119327,167.935447902859,4.04,2.75,-0.48,2.79,2.89,2.28,-0.22,0.23,0.16,-0.09,0.1,14.72,3.35,5.76,8.22,11.66,14.96,18.64,33.49,38.33,18.64,17.22,492.9728,253.4784,112.1915,275.2878,390.4934,501.0104,624.2536,2.68920711330073,1.20896034583698,2.10657020906809,2.45616418092235,2.70537997254633,2.92530980925744,3.51124688680611,2.92530980925744,3.64623287939246,9.44247010455404,7.65367572007215,4.24495825059212,7.39668808842883,8.62419883374828,9.49925700623091,10.2714849606986,2216.3276,247,8,0.049131873,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,11.5915796,"Coco76",74.9678147146675,50.9321827853325,2594.08724327852,85.1266348424437,40.7733626575563,1662.4671024046,85.2486480207927,40.6513494792073,1652.53221448065,75.1329414886151,40.6513494792073,1652.53221448065
604,18.3104805,2.90747360083253,4.33827817568,3.36,3.27,0.48,2.25,2.2,1.88,0.12,0.22,0.23,0.06,0.11,7.82,2.21,2.74,3.62,6.05,8.7,12.46,9.46,10.2,5.09,5.86,73.9772,45.8252,20.9066,34.2452,57.233,82.302,117.8716,2.05668455455722,0.792992515529661,1.28647402583768,1.80005827204275,2.16332302566054,2.52252351335931,2.24707238306379,1.62727783056243,2.32238772029023,4.62151906321938,3.63652597984781,1.78191158162298,2.89080025498874,4.04486123101278,4.86114342660779,5.66829292249874,2208.2534,264,4,0.107575249,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,11.5915796,"Coco76",23.5405140102691,-5.23003351026914,27.3532505185382,14.1740953157288,4.13638518427119,17.1096823926582,13.5100656005028,4.80041489949717,23.0439832073144,23.1066472953049,4.8004148994972,23.0439832073144
606,284.3437235,5.6501838003599,524.09968945875,12,1.99,0.66,6.04,4.85,6.63,1.42,0.05,0.37,0.21,0.008012,8.56,2.37,4.14,5.68,9.15,16.89,36.63,54.34,70.52,21.11,53.59,465.1504,458.7304,128.7858,308.6512,497.211,917.8026,1990.4742,2.14710019015365,0.86288995514704,1.73695123273306,2.21375387928743,2.82672173081971,3.60086757679072,3.9952606039982,3.04974686186023,4.25589635752967,8.57822480255793,8.54838414540797,3.44747024338474,6.93957283120451,8.84452366086526,11.2934899696096,14.3864043697664,2159.3418,341,16,0.122002081,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,14.23625573,"Coco77",143.695834497521,140.647889002479,19781.8286808536,188.642228004148,95.7014954958518,9158.77624014255,183.351037905825,100.992685594175,10199.5225435238,145.412281461017,100.992685594175,10199.5225435239
607,196.2755015,5.27951929216958,320.800277201235,7.3,2.73,0.47,5.68,7.11,4.12,0.33,0.26,0.29,0.08,0.06,19.3,2.35,3.36,4.64,8.43,16.27,22.31,51.33,67.17,26.19,16,990.669,308.8,120.6255,238.1712,432.7119,835.1391,1145.1723,2.96010509591084,0.854415328156068,1.53471436623816,2.13179677201376,2.78932292123095,3.10503500844444,3.93827537657221,3.26537765851962,4.20722671927877,11.6577090112916,8.2071540055669,3.36492284824291,6.04412779862739,8.39560273507793,10.9851217779923,12.2284829171514,2171.14,10,14,0.136615584,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,14.23625573,"Coco77",133.632987129477,62.6425143705231,3924.08460666119,162.665983045366,33.6095184546339,1129.59973075238,163.736682294869,32.5388192051313,1058.77475526422,133.124333164694,32.538819205131,1058.77475526422
608,222.048553,5.40289606516655,366.79442253088,3.88,6.08,-1.29,2.35,2.29,2.07,-0.34,0.31,0.1,-0.16,0.15,21.64,4.71,13.14,14.74,18.12,21.02,23.77,52.62,66.75,29.85,22.41,1138.6968,484.9524,247.8402,775.6188,953.4744,1106.0724,1250.7774,3.07454345397828,1.54968790802833,2.69056488676119,2.89701630061483,3.04547436544881,3.1684242813721,3.96309627561215,3.39618483983861,4.20095429728036,12.184711711669,9.56031527684271,6.14156237666824,10.6629676820161,11.4811545113543,12.0695081151824,12.5567704690649,2201.751,221,12,0.070681168,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,20.67266432,"Coco78",177.414292437817,44.6342605621832,1992.21721593287,212.307335215219,9.74121778478096,94.8913239305328,212.162921724639,9.88563127536079,97.7257057123915,177.943274018825,9.88563127536099,97.7257057123914
609,171.342607,5.14366510178142,174.72065491408,4.48,4.93,-1.23,2.45,2.46,2.39,-0.49,0.41,0.12,-0.2,0.17,20.72,4.22,11.34,13.78,18.54,21.44,24.57,38.01,48.9,23.29,24.8,787.5672,513.856,160.4022,523.7778,704.7054,814.9344,933.9057,3.03109941739128,1.43983512804792,2.62321826558551,2.91993056013771,3.0652583362026,3.20152618653309,3.63784928300116,3.14802408389625,3.88977739648083,11.0266828422621,9.73238632646092,5.23790318820901,9.54287268661579,10.6222672946101,11.150947840568,11.6466697421888,2211.9634,210,14,0.083752405,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,20.67266432,"Coco78",117.671420028494,53.6711869715059,2880.59631093035,143.563588267627,27.7790187323728,771.673881733518,142.986024227395,28.3565827726052,804.095786539609,118.123031055228,28.356582772605,804.09578653961
610,209.248514,5.3435226077912,336.77633644432,4.41,4.98,-1.27,2.07,2.11,2.3,-0.48,0.51,0.12,-0.21,0.22,20.69,4.77,9.11,12.84,18,20.63,23.61,47.02,58.82,28.38,23.1,972.8438,477.939,224.2854,603.7368,846.36,970.0226,1110.1422,3.02965049175745,1.56234630490025,2.55256529826182,2.89037175789616,3.02674632708316,3.16167035109742,3.85057304311192,3.3456846717319,4.07448193312585,11.665890513612,9.51259543372903,6.01592856565442,9.82883912826989,11.129587575527,11.6547078154044,12.1742426251419,2196.1123,224,20,0.027292991,"G","Ponderosa pine","G. Ponderosa pine","fourFri, P1","Coconino",0.1,20.67266432,"Coco78",143.431294309896,65.8172196901044,4331.90640773547,177.676515242725,31.5719987572755,996.791105529404,178.51909805245,30.7294159475502,944.297004477554,144.547769226969,30.72941594755,944.297004477553
