"ID","PLOT_ID","X_albers","Y_albers","Site","Forest","fpcAcres","fpcStrataHa","fpc04StrataHaPlot","ForestHaSize","ForestHaSmplSize","dbhThreshcm","PlotSizeAcres","PlotSize","Elev_Class","CC_Class","Stratum","DOM_TYPE","Dom_Type_Label","Secondary_Label","STBIOMSha","logSTBIOMSha","Elev_stddev","Elev_kurtosis","Elev_skewness","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P05","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","R3ERUCODE","elevation","aspect","slope","NDVI_Amp","R3ERUcodeFull","R3ERUlabel","R3ERUlabelName"
1386,"0304070007540001_0005",-1381722.357,-218848.8275,"fourFri, P1","Coconino",103.579789,41.917290491254,1047.93226228135,113600,7500,12.7,0.05,"1/20 Acre",218,999,"Coco218","NVG","update","update",5.1150735,1.63219176880182,6.96,2.26,-0.43,5.71,6.09,3.95,-0.41,0.16,0.19,-0.1,0.04,20.42,2.96,9.34,10.61,16.12,22.15,28.98,35.68,43.78,20.99,25.31,728.5856,516.8302,105.6128,378.5648,575.1616,790.312,1034.0064,3.01651481273652,1.08518926833597,2.36179695262589,2.78006073707848,3.09783749649114,3.36660593689254,107.629248518439,76.3479899103613,38.7195530942274,84.2689152696918,99.1925670989603,110.530841874804,120.120499828326,"PPF",2130.4124,89,16,0.029834414,"Ponderosa pine","G","G. Ponderosa pine"
1389,"0304070007540001_0008",-1381589.944,-218646.2961,"fourFri, P1","Coconino",103.579789,41.917290491254,1047.93226228135,113600,7500,12.7,0.05,"1/20 Acre",218,999,"Coco218","PIPO","update","update",20.8309515,3.0364399335383,3.29,4.36,-0.63,1.54,1.6,1.75,-0.19,0.4,0.13,-0.1,0.23,13.92,2.77,5.98,8.58,11.74,13.65,16.03,63.19,90.87,36.64,32.38,879.6048,450.7296,175.0363,542.1702,741.8506,862.5435,1012.9357,2.63332665490627,1.01884732019925,2.14943391349987,2.46300181439995,2.61373952163097,2.77446196662146,166.399911323527,85.2671170858651,64.3809621633904,135.822728994057,155.637084651933,165.162200371861,175.31825167081,"PPF",2121.3516,158,14,0.009648263,"Ponderosa pine","G","G. Ponderosa pine"
1391,"0304070007540002_0002",-1381976.01,-218296.5493,"fourFri, P1","Coconino",57.92933271,23.4431899370791,586.079748426976,113600,7500,12.7,0.05,"1/20 Acre",219,999,"Coco219","PIPO","update","update",113.6930105,4.73350192569192,4.42,3.53,-0.89,2.62,2.61,2.41,-0.42,0.37,0.16,-0.17,0.15,15.49,2.29,5.25,8.3,13.44,16.2,19.75,29.11,34.47,17.7,17.44,450.9139,270.1456,66.6619,241.613,391.2384,471.582,574.9225,2.74019465442878,0.828551817566148,2.11625551480255,2.598235335095,2.78501124223834,2.98315349134713,79.7670663904217,47.7889947732379,24.1191434093506,61.6041980359023,75.6346306046156,81.071677261558,86.839598133115,"PPF",2185.8271,210,7,0.020139272,"Ponderosa pine","G","G. Ponderosa pine"
1392,"0304070007540002_0003",-1381789.484,-218367.5916,"fourFri, P1","Coconino",57.92933271,23.4431899370791,586.079748426976,113600,7500,12.7,0.05,"1/20 Acre",219,999,"Coco219","PIPO","update","update",106.0821765,4.66421404376101,4.17,2.38,0.06,2.62,2.8,2.37,0.02,0.24,0.23,0.009995,0.1,10.86,2.5,3.08,4.39,8.27,11.15,16.25,42.42,52.95,22.48,24.06,460.6812,261.2916,106.05,186.2238,350.8134,472.983,689.325,2.38508631450579,0.916290731874155,1.47932922708708,2.1126345090356,2.41143949790613,2.78809290877575,101.175361461336,57.3851767270093,38.8690528461017,62.7531458130339,89.6179558732901,102.293263501178,118.270901190267,"PPF",2190.9448,175,11,0.030879159,"Ponderosa pine","G","G. Ponderosa pine"
1395,"0304070007540007_0001",-1382600.464,-218397.1096,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",203.416836,5.31525725305033,5.89,1.98,-0.42,4.4,3.74,3.35,-0.42,0.04,0.19,-0.12,0.01,21.07,4.61,6.85,8.3,13.74,20.41,23.96,50.87,65.75,28.42,22.52,1071.8309,474.4964,234.5107,422.221,698.9538,1038.2567,1218.8452,3.0478502278161,1.52822785700856,2.11625551480255,2.6203112867942,3.01602497682175,3.17638577324725,155.044141089005,68.6375871304185,77.7409510860253,107.653918038006,133.295235159221,153.425190570923,161.582744285088,"PPF",2123.6292,117,13,0.019820401,"Ponderosa pine","G","G. Ponderosa pine"
1396,"0304070007540007_0002",-1382661.471,-218184.0801,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",117.6961115,4.76810597633731,4.33,5.6,0.45,2.11,2.11,2.26,0.01,0.56,0.15,0.006873,0.25,14.94,3.87,7.53,10.08,13.25,15.63,18.61,49.61,73.62,26.52,38.37,741.1734,573.2478,191.9907,500.0688,657.3325,775.4043,923.2421,2.70404217970467,1.35325450704169,2.31055326264322,2.58399755243223,2.74919214443339,2.92369907065416,134.147532535149,103.754098435268,67.1349560943383,114.62654735973,128.192118576163,136.38742228534,145.044710895153,"PPF",2125.8333,243,12,0.005056711,"Ponderosa pine","G","G. Ponderosa pine"
1397,"0304070007540007_0003",-1382490.512,-218237.5907,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",291.8062945,5.67609020713773,3.75,5.22,-0.77,2.02,2.72,1.99,-0.16,0.43,0.12,-0.08,0.21,13.63,2.91,9.03,11.68,14.07,16.54,19.48,58.13,81.22,30.67,63.76,792.3119,869.0488,169.1583,678.9584,817.8891,961.4702,1132.3724,2.61227324570844,1.0681530811834,2.45787797740008,2.6440448711263,2.80578168959555,2.96938829821439,151.851443773032,166.55854214637,62.0917386091911,142.876446826267,153.698328358572,163.100089616189,172.610541775202,"PPF",2144.0225,210,6,0.013268416,"Ponderosa pine","G","G. Ponderosa pine"
1398,"0304070007540007_0004",-1382501.39,-217942,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",152.859153,5.02951692878146,7.79,1.92,-0.02,6.78,10.11,4.47,-0.01,0.04,0.23,-0.004315,0.01,9.67,3.12,7.32,9.27,12.71,22.42,28.61,47.46,63.79,24.6,56.52,458.9382,546.5484,148.0752,439.9542,603.2166,1064.0532,1357.8306,2.2690283094652,1.13783300182139,2.22678337957776,2.54238908520136,3.10995341764401,3.35375630706202,107.688083567219,128.245480050973,54.0015542664432,105.683139194761,120.661785983657,147.598389201385,159.169274333163,"MCW",2141.2383,283,7,0.021128189,"Mixed conifer with aspen","F","F. mixed conifer"
1400,"0304070007540007_0006",-1382281.212,-217853.4871,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",346.540052,5.84799840213752,8.05,2.16,-0.61,5.55,4.73,4.52,-0.78,0.13,0.22,-0.17,0.02,24.44,2.57,5.05,6.35,16.63,24.11,28.85,61.49,83.77,35.9,30.97,1502.8156,756.9068,158.0293,390.4615,1022.5787,1482.5239,1773.9865,3.19622113430339,0.943905898907128,1.8484548129046,2.81120829320484,3.18262669219308,3.36210999295411,196.535637548316,98.9869685293761,58.0407737237993,113.661486445504,172.861197949165,195.699715302952,206.736143466748,"PPF",2162.3208,270,16,0.036911882,"Ponderosa pine","G","G. Ponderosa pine"
1401,"0304070007540007_0007",-1382093.227,-217666.4375,"fourFri, P1","Coconino",92.59802914,37.47312602055,936.828150513751,113600,7500,12.7,0.05,"1/20 Acre",220,999,"Coco220","PIPO","update","update",174.011341,5.15912047525145,3.76,2.82,0.67,2.57,2.67,2.1,0.3,0.21,0.27,0.14,0.1,8.33,2.22,2.64,3.24,5.45,8.28,13.21,44.84,54.29,22.45,23.05,373.5172,192.0065,99.5448,145.2816,244.378,371.2752,592.3364,2.11986345617875,0.797507195884188,1.17557332980424,1.69561560867515,2.11384296839717,2.58097411853423,95.0546773750552,48.8628526649202,35.760222663447,52.712708108422,76.0314038929939,94.784718702929,115.730879475075,"MCW",2168.784,303,23,0.048079371,"Mixed conifer with aspen","F","F. mixed conifer"
1402,"0304070007550035_0001",-1378225.955,-214962.7619,"fourFri, P1","Coconino",84.59177776,34.2331081745834,855.827704364584,113600,7500,12.7,0.05,"1/20 Acre",221,999,"Coco221","TEIX","update","update",50.607104,3.92409196169584,2.06,3.09,1.02,1.09,0.93,1.12,0.3,0.09,0.24,0.26,0.08,2.81,2.11,2.25,2.38,3.01,4.43,7.77,19.41,20.34,10.82,22.34,54.5421,62.7754,40.9551,46.1958,58.4241,85.9863,150.8157,1.03318448334565,0.746687947487975,0.867100487683383,1.10194007876078,1.48839958405704,2.05027016437956,20.0541108217392,23.0813413579419,14.4932130607416,16.8304204659345,21.3886569287468,28.8898359265472,39.7957438906072,"PPF",2248.3052,7,1,0.029145792,"Ponderosa pine","G","G. Ponderosa pine"
1403,"0304070007550035_0002",-1378356.452,-214749.5277,"fourFri, P1","Coconino",84.59177776,34.2331081745834,855.827704364584,113600,7500,12.7,0.05,"1/20 Acre",221,999,"Coco221","PIPO","update","update",84.5346205,4.43716116051405,2.34,2.38,0.02,1.76,1.79,1.34,-0.009691,0.09,0.18,-0.00721,0.07,8.15,2.62,3.32,3.95,5.76,8.01,10.18,48.85,61.24,25.97,23.74,398.1275,193.481,127.987,192.9575,281.376,391.2885,497.293,2.09801792725277,0.963174317773006,1.37371557891303,1.7509374747078,2.08069076108027,2.32042501112238,102.488175746298,49.8069455929808,47.0510654232113,67.1060060299016,85.533295639476,101.641743678771,113.352761793328,"PPF",2244.464,314,1,0.049428812,"Ponderosa pine","G","G. Ponderosa pine"
1405,"0304070007550035_0004",-1378440.888,-214552.2899,"fourFri, P1","Coconino",84.59177776,34.2331081745834,855.827704364584,113600,7500,12.7,0.05,"1/20 Acre",221,999,"Coco221","QUGA","update","update",58.761569,4.07348805278717,2.16,3.24,0.59,1.44,1.54,1.21,0.11,0.13,0.21,0.09,0.11,6.46,2.23,2.75,2.98,4.51,6.29,8.63,29.72,32.73,16.04,13.54,191.9912,87.4684,66.2756,88.5656,134.0372,186.9388,256.4836,1.86562931779451,0.802001585472027,1.09192330051731,1.50629715351459,1.83896107071235,2.15524450509534,55.4465033248528,25.2606209629377,23.8354871202287,32.4519604913745,44.7671514024535,54.653923021571,64.0538666914334,"PPF",2240.3972,349,1,0.043669702,"Ponderosa pine","G","G. Ponderosa pine"
1407,"0304070007550035_0006",-1378615.442,-214302.0796,"fourFri, P1","Coconino",84.59177776,34.2331081745834,855.827704364584,113600,7500,12.7,0.05,"1/20 Acre",221,999,"Coco221","PIPO","update","update",18.4093225,2.91285719391601,2.39,1.93,0.44,1.87,1.32,1.35,0.18,-0.009215,0.24,0.13,-0.00679,3.74,2.1,2.51,2.78,3.62,6.33,8.92,22.17,23.49,11.35,18.25,82.9158,68.255,46.557,61.6326,80.2554,140.3361,197.7564,1.31908561142644,0.741937344729377,1.02245092770255,1.28647402583768,1.84530023615608,2.18829594659192,29.2441280053242,24.0733124085325,16.4487509326503,22.6677370671654,28.5211291528214,40.9103062355804,48.5145211359428,"PPF",2236.8413,310,3,0.067458225,"Ponderosa pine","G","G. Ponderosa pine"
1408,"0304070007550043_0001",-1378495.993,-218426.9472,"fourFri, P1","Coconino",82.97594438,33.5792030273647,839.480075684117,113600,7500,12.7,0.1,"1/10 Acre",222,999,"Coco222","PIPO","update","update",22.9066335,3.1314265411023,2.88,13.15,2.71,1.41,2.23,1.34,0.36,0.3,0.25,0.27,0.22,2.61,2.08,2.33,2.65,3.69,5.39,7.76,29.9,33.45,15.28,36.73,78.039,95.8653,62.192,79.235,110.331,161.161,232.024,0.959350221334602,0.732367893713227,0.974559639998131,1.30562645805244,1.68454538492091,2.04898233419513,28.6845716179046,35.2369336296199,21.8978000220255,29.1393332359441,39.0382310957678,50.3679070091351,61.2645717924343,"PPF",2260.5352,216,2,0.033231442,"Ponderosa pine","G","G. Ponderosa pine"
1409,"0304070007550043_0002",-1378568.496,-218238.3571,"fourFri, P1","Coconino",82.97594438,33.5792030273647,839.480075684117,113600,7500,12.7,0.1,"1/10 Acre",222,999,"Coco222","PIPO_QUGA","update","update",78.925337,4.3685023043114,1.53,2.65,0.41,1.13,1.19,0.87,0.06,0.07,0.18,0.08,0.08,4.97,2.08,2.43,2.72,3.71,5.03,6.82,37.06,42.47,20.91,21.09,184.1882,104.8173,77.0848,100.8032,137.4926,186.4118,252.7492,1.60341984010854,0.732367893713227,1.00063188030791,1.31103187661934,1.61541998411165,1.91985947185537,59.4227392744224,33.8161244278891,27.1415541410122,37.083417484211,48.5868413475129,59.8674646111777,71.14999202696,"PPF",2256.193,250,3,0.037355978,"Ponderosa pine","G","G. Ponderosa pine"
1411,"0304070007550043_0004",-1378637.19,-218025.1253,"fourFri, P1","Coconino",82.97594438,33.5792030273647,839.480075684117,113600,7500,12.7,0.1,"1/10 Acre",222,999,"Coco222","PIPO","update","update",47.7159755,3.86526625796496,2.38,3.6,1.05,1.41,1.31,1.29,0.29,0.16,0.24,0.23,0.12,4.33,2.05,2.33,2.67,3.67,5.16,8.71,38.39,43.52,18.09,29.27,166.2287,126.7391,78.6995,102.5013,140.8913,198.0924,334.3769,1.4655675420144,0.717839793150317,0.982078472412158,1.30019166206648,1.64093657949347,2.16447179086441,56.2631379379328,42.8971619547614,27.5578696590407,37.7019925559028,49.9143579067321,62.9955552867544,83.0940720512848,"PPF",2255.519,231,2,0.050169884,"Ponderosa pine","G","G. Ponderosa pine"
1413,"0304070007550043_0006",-1378731.092,-217835.0843,"fourFri, P1","Coconino",82.97594438,33.5792030273647,839.480075684117,113600,7500,12.7,0.1,"1/10 Acre",222,999,"Coco222","PIPO","update","update",18.137507,2.89798200415096,2.12,8.58,1.93,1.1,0.99,1.07,0.29,0.18,0.23,0.27,0.17,3.14,2.05,2.28,2.6,3.29,4.6,6.96,26.43,28.9,13.31,27.46,82.9902,86.2244,54.1815,68.718,86.9547,121.578,183.9528,1.14422279992016,0.717839793150317,0.955511445027436,1.19088756477728,1.52605630349505,1.94017947434633,30.2418086018899,31.4203580858076,18.9725057329629,25.2541674920751,31.4751583370635,40.3336681013742,51.2789435069735,"PPF",2256.3167,215,1,0.049868015,"Ponderosa pine","G","G. Ponderosa pine"
1414,"0304070007570020_0001",-1385963.892,-218742.6915,"fourFri, P1","Coconino",71.73246135,29.0291228538861,725.728071347152,113600,7500,12.7,0.1,"1/10 Acre",223,999,"Coco223","PIPO","update","update",270.431712,5.60001961539878,6.92,2.03,-0.33,5.3,12.84,3.95,-0.34,0.13,0.26,-0.08,0.03,2.39,2.23,2.65,3.38,12.06,17.37,23.64,47.62,57.61,27.18,60.93,113.8118,145.6227,106.1926,160.9556,574.2972,827.1594,1125.7368,0.871293365943419,0.802001585472027,1.21787570949493,2.48989419129904,2.85474458025301,3.1629401925379,41.4909900862256,53.0879047869325,38.1913155001779,57.9952412861484,118.56876138966,135.942936911649,150.619211968655,"PPF",2183.381,18,3,0.038304151,"Ponderosa pine","G","G. Ponderosa pine"
1415,"0304070007570020_0002",-1385673.972,-218811.009,"fourFri, P1","Coconino",71.73246135,29.0291228538861,725.728071347152,113600,7500,12.7,0.1,"1/10 Acre",223,999,"Coco223","PIPO","update","update",29.5290475,3.38537443990206,6.26,2.53,0.88,3.75,3.83,3.41,0.9,0.13,0.38,0.26,0.04,3.1,2.07,2.34,2.65,3.9,8.44,19.38,39.6,46.79,18.15,45.74,122.76,141.794,81.972,104.94,154.44,334.224,767.448,1.1314021114911,0.727548607277278,0.974559639998131,1.3609765531356,2.13298230860787,2.96424160646262,44.8035236150476,51.7503325796029,28.8109248481802,38.592561743926,53.8946715041698,84.4660994208715,117.38396761592,"PPF",2181.336,342,2,0.039586798,"Ponderosa pine","G","G. Ponderosa pine"
1416,"0304070007570020_0003",-1385823.504,-218585.9326,"fourFri, P1","Coconino",71.73246135,29.0291228538861,725.728071347152,113600,7500,12.7,0.1,"1/10 Acre",223,999,"Coco223","PIPO_QUGA","update","update",184.3650405,5.21691770800796,8.81,1.47,0.11,8.54,9.75,5.03,0.19,-0.38,0.33,0.03,-0.07,4.65,2.46,3.28,4.3,7.93,18.87,27.14,37.59,42.04,18.61,38.21,174.7935,177.6765,92.4714,161.637,298.0887,709.3233,1020.1926,1.53686721959926,0.900161349944271,1.45861502269952,2.07065303564676,2.93757335938046,3.30100865440672,57.7708387847364,58.7236964608879,33.8370651444052,54.8293387032748,77.8358476099616,110.423382579111,124.084915319149,"PPF",2175.2773,17,2,0.033745966,"Ponderosa pine","G","G. Ponderosa pine"
1417,"0304070007570020_0004",-1385547.056,-218647.5413,"fourFri, P1","Coconino",71.73246135,29.0291228538861,725.728071347152,113600,7500,12.7,0.1,"1/10 Acre",223,999,"Coco223","PIPO","update","update",65.977035,4.18930672693074,5.37,2.64,0.85,2.93,2.69,2.94,0.65,0.27,0.3,0.22,0.09,7.14,2.46,3.26,3.91,6.21,9.26,18.7,42.07,51.91,16.11,32.99,300.3798,235.5486,103.4922,164.4937,261.2547,389.5682,786.709,1.96571277635149,0.900161349944271,1.36353737399727,1.82616089594539,2.22570404865809,2.92852352386054,82.6975365011073,64.8488644918358,37.8697879921555,57.3640173240653,76.8265888924224,93.6353693270458,123.202984648813,"PPF",2175.4006,320,2,0.059349385,"Ponderosa pine","G","G. Ponderosa pine"
1419,"0304070007570020_0006",-1385422.697,-218480.6788,"fourFri, P1","Coconino",71.73246135,29.0291228538861,725.728071347152,113600,7500,12.7,0.1,"1/10 Acre",223,999,"Coco223","PIPO","update","update",172.6028425,5.15099324722751,7.3,1.77,0.13,6.61,9.49,4.19,0.18,-0.08,0.33,0.04,-0.01,3.63,2.15,2.71,3.26,6.38,14.9,22.79,40.71,47.97,23.31,45.12,147.7773,163.7856,87.5265,132.7146,259.7298,606.579,927.7809,1.28923264827676,0.765467842139571,1.18172719537862,1.8531680973567,2.70136121295141,3.12632184325759,52.4846611113469,58.1701770902474,31.162195853502,48.1081141238635,75.4424732433912,109.972414979252,127.272562239017,"PPF",2173.5488,352,0,0.031414473,"Ponderosa pine","G","G. Ponderosa pine"
1422,"0304070007570022_0003",-1385161.514,-218258.1289,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",46.307477,3.83530343833481,2.19,2.23,0.21,1.67,1.73,1.25,0.06,0.07,0.2,0.04,0.06,6.6,2.3,2.96,3.34,4.89,6.78,9.23,35.01,39.98,17.85,18.42,231.066,121.572,80.523,116.9334,171.1989,237.3678,323.1423,1.88706964903238,0.832909122935104,1.20597080698861,1.58719230348678,1.9139771019523,2.22245904851476,66.0663084126236,34.7598229351764,29.160148393958,42.2210379526712,55.5676025450722,67.0083383393502,77.8082912885018,"PPF",2177.0793,302,1,0.035473717,"Ponderosa pine","G","G. Ponderosa pine"
1423,"0304070007570022_0004",-1384794.748,-218316.2804,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",56.8094395,4.03970250029963,5.23,3.23,1.14,2.56,3.29,2.77,0.83,0.32,0.34,0.29,0.11,2.96,2.15,2.61,2.95,4.39,7.34,17.35,32.2,36.71,12.75,37.08,95.312,109.7568,69.23,94.99,141.358,236.348,558.67,1.08518926833597,0.765467842139571,1.08180517035173,1.47932922708708,1.99333884262642,2.85359250639287,34.9430944404182,40.2388180698977,24.6480645168942,34.8341264853257,47.634401112204,64.1855107325709,91.8856787058504,"PPF",2181.6453,180,1,0.041730214,"Ponderosa pine","G","G. Ponderosa pine"
1424,"0304070007570022_0005",-1385212.435,-218046.8341,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",129.235915,4.86163953259542,2.1,3.01,0.4,1.41,1.4,1.18,0.08,0.14,0.19,0.06,0.12,5.96,2.25,2.88,3.52,5.03,6.59,9.07,52.6,67.1,26.36,37.64,313.496,224.3344,118.35,185.152,264.578,346.634,477.082,1.78507048107726,0.810930216216329,1.25846098961001,1.61541998411165,1.88555334851442,2.20497226412705,93.8947073046638,67.190052907748,42.6549293729789,66.1950480534863,84.9710911642727,99.1801061318583,115.981541093083,"PPF",2175.5032,256,1,0.038728046,"Ponderosa pine","G","G. Ponderosa pine"
1425,"0304070007570022_0006",-1384923.686,-218116.6276,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",224.0501035,5.4118697031825,5.56,2.48,-0.67,3.62,3.26,3.11,-0.54,0.19,0.2,-0.17,0.06,19.27,2.68,3.92,6.76,12.69,18.19,21.59,53.85,71.88,32.08,22.37,1037.6895,431.0699,144.318,364.026,683.3565,979.5315,1162.6215,2.95854948242628,0.985816794522765,1.91102289005487,2.5408142817263,2.90087199253003,3.07223024452672,159.317889628655,66.1827519218758,53.0862343850509,102.908582629455,136.822849070961,156.211956797742,165.439598667764,"PPF",2179.4355,238,2,0.044818814,"Ponderosa pine","G","G. Ponderosa pine"
1426,"0304070007570022_0007",-1384630.86,-218178.7811,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",54.659626,4.00112533817867,2.29,2.7,0.38,1.57,1.69,1.29,0.09,0.13,0.18,0.07,0.1,7.26,2.62,3.47,4.01,5.49,7.33,10.08,43.73,55.3,21.49,23.7,317.4798,172.062,114.5726,175.3573,240.0777,320.5409,440.7984,1.9823798288367,0.963174317773006,1.38879124131848,1.70292825552144,1.99197551589856,2.31055326264322,86.6894699150291,46.9824019434299,42.1196129162135,60.731840982857,74.4690526139525,87.109089310244,101.040494175388,"PPF",2182.7712,167,1,0.031922757,"Ponderosa pine","G","G. Ponderosa pine"
1427,"0304070007570022_0008",-1384332.083,-218205.7448,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",82.236544,4.40959977747755,2.38,3.09,0.88,1.43,1.42,1.31,0.26,0.16,0.23,0.2,0.12,5.1,2.13,2.54,2.92,4.12,5.5,9.5,29.52,32.65,12.64,18.4,150.552,93.84,62.8776,86.1984,121.6224,162.36,280.44,1.62924053973028,0.756121979721334,1.07158361628019,1.41585316336144,1.70474809223843,2.2512917986065,48.0951807328379,29.9780259310372,22.3207208413738,31.6331483525912,41.7959853824296,50.3241636828783,66.4581338948637,"PPF",2184.7266,238,4,0.027266483,"Ponderosa pine","G","G. Ponderosa pine"
1428,"0304070007570022_0009",-1385014.279,-217922.7274,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",170.156503,5.13671861943492,4.92,2.07,-0.13,3.74,3.73,2.83,-0.1,0.13,0.23,-0.03,0.04,13.01,2.61,3.82,4.81,9.28,13.89,18.5,54.08,73.62,28.6,35.24,703.5808,458.4724,141.1488,260.1248,501.8624,751.1712,1000.48,2.56571829252441,0.959350221334602,1.57069708411767,2.22786154679811,2.63116915676625,2.91777073208428,138.75404525972,90.4159126285603,51.8816599697753,84.9432983090836,120.482752450842,142.293627997919,157.793041191118,"PPF",2180.6675,225,3,0.035249301,"Ponderosa pine","G","G. Ponderosa pine"
1429,"0304070007570022_0010",-1384774.975,-217953.3458,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",76.3801555,4.33572291766856,5.04,2.46,0.83,2.73,2.32,2.76,0.66,0.14,0.33,0.24,0.05,4.38,2.18,2.64,3.05,4.59,8.33,16.62,43.8,54.05,19.63,43.35,191.844,189.873,95.484,133.59,201.042,364.854,727.956,1.47704872438835,0.779324876800998,1.11514159061932,1.52388002407245,2.11986345617875,2.8106067894273,64.6947341282099,64.0300622022352,34.1344296038837,48.8432016691262,66.7459450543735,92.8500193806293,123.104577376916,"PPF",2188.4072,225,2,0.040674123,"Ponderosa pine","G","G. Ponderosa pine"
1431,"0304070007570022_0012",-1384842.545,-217737.5003,"fourFri, P1","Coconino",189.1959783,76.5649636743138,1914.12409185785,113600,7500,12.7,0.1,"1/10 Acre",224,999,"Coco224","PIPO","update","update",99.33621,4.59851015714951,4.2,3.76,1.38,1.62,2.01,2.13,0.78,0.33,0.33,0.36,0.15,2.78,2.12,2.42,2.67,3.72,5.39,14.31,35.37,39.46,12.71,41.88,98.3286,116.4264,74.9844,94.4379,131.5764,190.6443,506.1447,1.02245092770255,0.751416088683921,0.982078472412158,1.31372366828506,1.68454538492091,2.66095859356836,36.164089312839,42.8202448521826,26.5775870567503,34.736115569218,46.4664061472424,59.5823702646524,94.1181054545129,"PPF",2189.6345,181,0,0.037376627,"Ponderosa pine","G","G. Ponderosa pine"
1433,"0304070007580002_0002",-1385587.014,-219272.3613,"fourFri, P1","Coconino",86.51846986,35.012813493764,875.320337344099,113600,7500,12.7,0.05,"1/20 Acre",225,999,"Coco225","PIPO","update","update",250.6386015,5.52401206691244,3.11,3.34,-0.37,2,2.32,1.74,-0.07,0.23,0.12,-0.04,0.13,12.16,5.03,8.04,9.74,12.02,14.46,17.48,67.22,95.05,32.83,64.79,817.3952,787.8464,338.1166,654.7228,807.9844,972.0012,1175.0056,2.49815187653802,1.61541998411165,2.27624111765444,2.48657192910706,2.67138621673062,2.86105737022739,167.925769140886,161.855260080898,108.588531331985,153.008927928732,167.147365074577,179.570581488632,192.320276426685,"MCW",2129.4531,176,9,0.007278304,"Mixed conifer with aspen","F","F. mixed conifer"
1434,"0304070007580002_0003",-1386088.145,-219134.3833,"fourFri, P1","Coconino",86.51846986,35.012813493764,875.320337344099,113600,7500,12.7,0.05,"1/20 Acre",225,999,"Coco225","PIPO","update","update",40.1545625,3.69273607030028,4.46,2.39,-0.61,2.7,2.42,2.5,-0.41,0.16,0.15,-0.16,0.06,18.3,6.99,7.81,9.18,13.92,18.38,20.94,31.63,35.13,19.32,14.89,578.829,272.487,221.0937,290.3634,440.2896,581.3594,662.3322,2.90690105984738,1.94448055624572,2.2170272046324,2.63332665490627,2.91126311692754,3.04166120544239,91.9452805229725,43.2837567811274,61.5039199940521,70.1245704825228,83.2921220946854,92.0832523884181,96.2077439281428,"PPF",2128.4282,186,13,0.04202407,"Ponderosa pine","G","G. Ponderosa pine"
