"ID","STBIOMSha","logSTBIOMSha","TCUmha","Elev_stddev","Elev_kurtosis","Elev_MAD_median","Elev_MAD_mode","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_mode","Elev_P01","Elev_P10","Elev_P30","Elev_P60","Elev_P90","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","pct_all_returns_above_mean","All_returns_above_mode_div_Total_first_returns_x_100","mode_pctAllOver3m","mode_pctAlloverModeDiv1st","P01_pctAllOver3m","P10_pctAllOver3m","P30_pctAllOver3m","P60_pctAllOver3m","P90_pctAllOver3m","logmode","logP01","logP10","logP30","logP60","logP90","log_Pct_all_returns_above_ht","log_pct_all_returns_above_mean","log_all_returns_above_ht_div_Total_first_returns_x_100","logmode_pctAllOver3m","logmode_pctAlloverModeDiv1st","logP01_pctAllOver3m","logP10_pctAllOver3m","logP30_pctAllOver3m","logP60_pctAllOver3m","logP90_pctAllOver3m","elevation","aspect","slope","NDVI_Amp","R3ERUlabel","R3ERUcodeFull","R3ERUlabelName","Site","Forest","PlotSizeAcres","fpc","Stratum"
1916,45.2943465,3.83501984780513,54.1081249627392,1.73,2.4,1.16,0.93,0.17,0.04,0.22,0.18,0.05,2.95,2.03,2.39,3.14,4.51,7.22,21.61,22.87,12.48,23.51,63.7495,69.3545,43.8683,51.6479,67.8554,97.4611,156.0242,1.37371557891303,1.10856261952128,1.22082992139236,1.42069578783722,1.70656462316482,2.10657020906809,3.11839228628988,2.60120710548416,3.17262244035074,4.28378406483863,4.39462767926848,3.45693312158445,3.80702660974181,4.43028678595612,5.32173795693238,6.56911229048598,1976.6971,38,0,0.031858275,"B","Pinyon-juniper woodland","B. Pinyon-juniper woodland","fourFri, P1","Sitgreaves",0.1,46523,"ASP1_11"
2020,76.4295765,4.34936883292739,131.020898961541,5.22,2.61,3.5,3.5,-0.31,0.29,0.2,-0.1,0.1,16.02,2.39,6.33,12.44,16.26,21.17,47.05,63.91,26.26,28.58,753.741,457.8516,112.4495,297.8265,585.302,765.033,996.0485,2.83438912314523,1.22082992139236,1.99197551589856,2.598235335095,2.84839168565528,3.09874002362822,3.8722421354163,3.30542042626839,4.17300169504538,10.9754409908086,9.60035502634394,4.72734906179246,7.71341152538003,10.0609963422824,11.0296623033638,11.9990716861941,1968.2635,169,13,0.022264901,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,104.6691578,"Ton_1"
2021,73.686711,4.31330217805329,105.844191374582,5.74,3.09,2.17,2.17,1.04,0.28,0.39,0.34,0.09,2.94,2.07,2.56,3.59,6.46,19.27,36.12,40.6,14.05,41.17,106.1928,121.0398,74.7684,92.4672,129.6708,233.3352,696.0324,1.37118072330984,1.12167756159911,1.26976054486394,1.52388002407245,2.00955541421567,3.00914196046391,3.614155907918,2.71137799119488,3.72810016726722,4.95566091197354,5.13055934594405,4.05391758603246,4.58911257486118,5.50753999195968,7.26284657257616,10.8755081941746,1982.2078,235,7,0.024831705,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.05,104.6691578,"Ton_1"
2022,159.8522245,5.08048608324436,265.318597390293,6.6,1.91,4.27,3.37,0.63,-0.04,0.34,0.17,-0.01,4.64,2.16,3.51,5.6,11.23,20.73,59.16,81.08,26.84,68.97,274.5024,320.0208,127.7856,207.6516,331.296,664.3668,1226.3868,1.72988406550997,1.15057202759882,1.50629715351459,1.88706964903238,2.50389194969908,3.07869379426834,4.09700767964158,3.32647383546622,4.40769438142246,7.08734830128394,7.34866268381857,4.71390243305316,6.17131100577152,7.73133884410421,10.2584645469099,12.6134321183823,1983.7892,158,4,0.035834587,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.05,104.6691578,"Ton_1"
2030,146.385002,4.99304822423911,249.589540114307,6.62,1.7,5.86,6.02,-0.17,-0.09,0.28,-0.04,-0.02,19.82,2.16,3.82,8.19,16.37,21.41,51.73,71.82,28.81,15.46,1025.2886,306.4172,111.7368,197.6086,423.6687,846.8201,1107.5393,3.03591406318682,1.15057202759882,1.57277392806251,2.2181159363676,2.85474458025301,3.10950728781284,3.96518455354238,3.39484390768998,4.28799064274729,12.0379595492305,8.50339247750301,4.56223043157278,6.23633888576763,8.79523904885098,11.3195891139281,12.3297702667629,1914.8169,149,3,0.022768689,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2031,113.470616,4.74031816123852,170.017821427186,5.63,2.07,3.05,2.66,0.71,0.02,0.35,0.22,0.006684,3.84,2.07,3.11,4.54,8.19,18.29,39.69,48.66,16.41,43.32,152.4096,166.3488,82.1583,123.4359,180.1926,325.0611,725.9301,1.57691472072854,1.12167756159911,1.41342302850814,1.71199450075919,2.2181159363676,2.95958682691764,3.7059823620136,2.8570447537801,3.90519978008002,5.84401814141957,5.97877130802286,4.15691725915271,5.23812081371502,6.34462142367784,8.22029853707959,10.9681765794046,1926.5652,135,1,0.023482847,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2039,171.935659,5.15291961202608,265.163958764998,5.06,2.26,3.44,3.87,0.12,0.22,0.23,0.04,0.07,9.3,2.41,5.39,9.43,13.1,19.48,59.01,92.05,27.51,67.79,548.793,630.447,142.2141,318.0639,556.4643,773.031,1149.5148,2.33214389523559,1.22671229129543,1.85473426838944,2.34468626901268,2.64617479738412,3.01944880017131,4.09451121500142,3.35025490292458,4.53313698308826,9.54898933403922,9.86743698421762,5.02278723428921,7.59423026276803,9.60034422413226,10.8347923847434,12.363166975424,1944.235,77,9,0.028365813,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2043,88.4883005,4.49410789606573,116.673793201195,5.91,2.51,3.98,5.2,0.66,0.13,0.34,0.2,0.04,2.75,2.19,3.03,5.05,9.79,18.3,36.51,44.85,17.01,46.55,100.4025,128.0125,79.9569,110.6253,184.3755,357.4329,668.133,1.32175583998232,1.16002091679675,1.39376637595859,1.80005827204275,2.37861977927004,2.96010509591084,3.6246075640938,2.89092715918786,3.82537519870247,4.79084621548506,5.10433263233675,4.20462058952853,5.05185614887911,6.52450482865576,8.62156324404531,10.729219321151,1935.3618,279,10,0.028579259,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2044,107.787201,4.68939368963432,209.319822809701,4.05,3.86,1.73,1.54,-0.67,0.33,0.14,-0.31,0.16,15.98,3.33,6.73,13.48,16.09,17.7,51.18,74.66,33.66,32.39,817.8564,517.5922,170.4294,344.4414,689.9064,823.4862,905.886,2.8320361808832,1.4655675420144,2.04510886259933,2.67276838695757,2.8384934971275,2.92852352386054,3.95469927970858,3.54558628428746,4.32624961920488,11.1998514446474,9.93550920941916,5.79587890276862,8.08779054584721,10.569995214729,11.2253881885476,11.5814298704209,1970.854,209,12,0.03630204,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2045,40.5499305,3.72689584861654,56.1960962653568,2.94,3.22,1.88,2.51,0.37,0.13,0.28,0.23,0.08,2.23,2.05,2.45,3.6,5.52,9.96,31.08,35.12,15.44,43.17,69.3084,96.2691,63.714,76.146,111.888,171.5616,309.5568,1.17248213723457,1.11514159061932,1.23837423104327,1.52605630349505,1.87487437593856,2.39425228151987,3.46823278299831,2.79971738962803,3.58684672854878,4.06644098583685,4.44141606555185,3.86757062227081,4.29497010572459,5.29271850048275,6.50250077463362,8.30382425353572,1972.9849,246,13,0.037440748,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2046,101.461313,4.62948529318593,152.167905901122,5.71,1.69,5.03,5.84,-0.16,-0.08,0.27,-0.05,-0.02,18.26,2.36,4,8.15,14.92,19.49,46.87,61.41,25.12,12.15,855.8462,221.859,110.6132,187.48,381.9905,699.3004,913.4963,2.95803040636998,1.21194097397511,1.6094379124341,2.21375387928743,2.76757618041624,3.01993696225081,3.86848900340442,3.26270130440823,4.13372551894595,11.4431080987782,7.62113390164234,4.68838033059796,6.22609286591348,8.56388253826729,10.7063380200242,11.6825929294418,1972.7603,256,15,0.031692978,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.05,315.6099844,"Ton_2"
2052,206.2091225,5.3337285369258,327.089381111398,6.23,2.49,4.76,4.96,-0.31,0.24,0.19,-0.08,0.06,23.09,2.55,9.71,14.66,20.4,25.53,76.35,110.61,41.24,29.01,1762.9215,669.8409,194.6925,741.3585,1119.291,1557.54,1949.2155,3.18179681662678,1.26694760348732,2.37117788445966,2.75110969056266,3.06339092202781,3.27827616814965,4.34834057701907,3.74336763939801,4.71501065166762,13.8355362055683,10.8229794239036,5.50911967320101,10.3106890103262,11.962761899304,13.3206670495254,14.2550612846397,1962.3789,353,23,0.048554137,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,128.3573229,"Ton_3"
2059,278.6603085,5.63357568273732,456.237123512246,7.23,2.76,4.77,4.74,-0.48,0.47,0.2,-0.11,0.11,20.26,2.36,8.25,17.28,21.62,28.48,66.52,91.69,37.16,46.54,1347.6952,942.9004,156.9872,548.79,1149.4656,1438.1624,1894.4896,3.0568273729138,1.21194097397511,2.22462355152433,2.905807566026,3.11883447068797,3.38371206732114,4.2124238502877,3.64178784658009,4.52926059188774,12.8766525318744,11.8041573472967,5.10520906391367,9.37105730635284,12.2404930954744,13.1378527094254,14.2536294148899,1995.3807,148,8,0.14144529,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,128.3573229,"Ton_3"
2060,103.2651795,4.64693745679391,185.81125315352,5.74,2.79,3.49,3.71,0.002591,0.46,0.2,0.000801,0.14,14.2,2.62,7.53,12.77,16.88,24.22,56.26,81.41,29.41,51.5,798.892,731.3,147.4012,423.6378,718.4402,949.6688,1362.6172,2.72129542785223,1.28647402583768,2.14358936150359,2.62249231274056,2.88368276974537,3.22763733053677,4.04760229966997,3.41477150168927,4.41170678877529,11.0147216318561,10.7785427690028,5.20713522544628,8.67639722917,10.6148059159155,11.67200101034,13.0641922815813,1939.9316,163,11,0.039738715,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.05,128.3573229,"Ton_3"
2072,128.2722055,4.86192030134007,223.762790523283,6,2.49,3.75,3.73,-0.22,0.38,0.23,-0.06,0.11,15.09,2.23,4.85,12.15,16.29,22.22,55.07,79.35,30.96,41.16,831.0063,621.1044,122.8061,267.0895,669.1005,897.0903,1223.6554,2.77819796100429,1.17248213723457,1.76644166124377,2.57642175862377,2.8501282996952,3.14501397626975,4.02660091013558,3.46448512089807,4.38639209218352,11.1866944383167,10.3945496154953,4.72111764090641,7.11275560086555,10.3742221981676,11.4763292055559,12.6637161392369,1979.9132,170,10,0.023519057,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,27.47539198,"Ton_6"
2082,75.367025,4.33555099305445,76.612593137936,1.87,2.66,1.16,1.73,0.23,0.06,0.24,0.22,0.06,2.01,2.01,2.22,2.94,4.22,7.34,20.12,21.46,11.7,31.47,40.4412,63.2547,40.4412,44.6664,59.1528,84.9064,147.6808,1.10194007876078,1.10194007876078,1.16938135955632,1.37118072330984,1.65249740189455,2.12106321637066,3.05022045883806,2.54160199346455,3.1117359493103,3.36116017264977,3.83510033301576,3.36116017264977,3.56687094710254,4.18240349500405,5.04048138343549,6.46971041706263,1957.4607,204,10,0.038156366,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,58.50487583,"Ton_8"
2091,36.324435,3.61964820600325,61.6833184353056,3.65,2.59,2.23,1.76,-0.43,0.14,0.19,-0.21,0.06,12.9,2.22,3.98,9.07,12.3,14.37,18.59,19.96,11.95,7.04,239.811,90.816,41.2698,73.9882,168.6113,228.657,267.1383,2.63188884013665,1.16938135955632,1.60542989103656,2.30956070673047,2.58776403522771,2.7324175575505,2.97501923195645,2.56109578814555,3.04261585945284,7.82991991577808,5.48598564210632,3.47893203417142,4.77618480139152,6.87098751989408,7.69864777256766,8.12899478344822,2031.8698,300,10,0.028761465,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,45.01443091,"Ton_10"
2093,74.9963675,4.33068554309143,90.148720768344,4.01,2.36,2.82,2.24,0.39,0.08,0.3,0.17,0.03,3.95,2.08,2.78,4.34,7.94,13.22,42.84,51.86,21.37,45.52,169.218,179.804,89.1072,119.0952,185.9256,340.1496,566.3448,1.5993875765806,1.12492959698548,1.3297240096315,1.6752256529721,2.19053558918542,2.65464942437509,3.78054664263976,3.10772077550204,3.96764690917614,6.04655933292153,6.14146009037554,4.25284881108957,5.02708364024983,6.33326871800769,8.28142196727786,10.0360259687068,2073.553,266,14,0.038103449,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,45.01443091,"Ton_10"
2097,59.651147,4.10513854700019,65.58147129284,1.8,2.55,1.18,1.51,0.19,0.05,0.22,0.19,0.05,2.48,2.07,2.52,3.17,4.58,7.34,35.41,40.24,19.61,49.18,87.8168,121.9664,73.2987,89.2332,112.2497,162.1778,259.9094,1.24703229378638,1.12167756159911,1.25846098961001,1.42791603581071,1.71918877639322,2.12106321637066,3.59484346218734,3.02577639490237,3.71940865914876,4.48288588845446,4.88290027663416,4.03225524899679,4.52397026091734,5.1331346258866,6.18021453308302,7.62489023625611,2003.7234,271,8,0.038738205,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.0333333,75.16116428,"Ton_11"
2104,364.8505325,5.90222486884354,542.190309451336,5.11,3.44,2.91,2.87,0.6,0.4,0.31,0.22,0.14,7.96,2.09,3.16,5.6,8.83,17.33,49.06,70.24,21.27,39.37,390.5176,313.3852,102.5354,155.0296,274.736,433.1998,850.2098,2.19277022698684,1.12817109090965,1.42551507427317,1.88706964903238,2.28543893415908,2.90853906185161,3.91322228600363,3.10324048126928,4.26605445842146,8.58079732033013,8.10905492758066,4.41478425537268,5.57835735767989,7.38452300583455,8.94343057045167,11.3817598765498,1926.8567,150,14,0.024864257,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,39.64912552,"Ton_12"
2107,95.431951,4.56883758861048,148.244563041277,8.67,2.8,4.55,21.39,-1.03,0.54,0.22,-0.21,0.11,2.04,2.16,3.96,18.56,24.51,30.12,15.84,17.52,10.97,18.92,32.3136,38.5968,34.2144,62.7264,293.9904,388.2384,477.1008,1.11185751541813,1.15057202759882,1.60140574073684,2.97348666460667,3.23907053215372,3.43785069931019,2.82375700881418,2.48240351956988,2.91885122921803,3.13961545196467,3.32637109381884,3.24893582707771,4.5219806843609,8.39640380979859,9.14634811721255,9.70765500743388,1927.4521,224,4,0.053357391,"G","Ponderosa pine, willow","G. Ponderosa pine","fourFri, P1","Tonto",0.1,12.42786475,"Ton_13"
2112,17.2232185,2.90269652277391,0,7.26,1.73,5.51,11.4,-0.06,-0.09,0.33,-0.01,-0.02,2.03,2.05,2.39,5.83,15.25,21.68,9.27,10.08,6.33,12.4,18.8181,25.172,19.0035,22.1553,54.0441,141.3675,200.9736,1.10856261952128,1.11514159061932,1.22082992139236,1.9213246735827,2.78809290877575,3.12148347885955,2.32922702394047,1.99197551589856,2.40514168131914,2.58209401111919,2.87700235626903,2.59741792839048,2.8435900445422,4.47520135147242,6.49410134837725,7.27064367374337,1916.2806,219,10,0.035865557,"G","Ponderosa pine, willow","G. Ponderosa pine","fourFri, P1","Tonto",0.05,21.91542226,"Ton_14"
2114,32.4943075,3.51137549901893,60.3216588659712,9.05,1.58,8.25,9.04,0.5,-0.35,0.38,0.09,-0.06,2.94,2.09,2.86,5.11,16.88,26.41,52.03,64.45,28.37,65.16,152.9682,191.5704,108.7427,148.8058,265.8733,878.2664,1374.1123,1.37118072330984,1.12817109090965,1.35066718347674,1.8099267731835,2.88368276974537,3.31090791031469,3.97085779114904,3.37997374521053,4.18128649235591,5.44476365822826,5.74809387138986,4.47980696608771,5.36330730875794,7.18696182870496,11.4506941934456,13.1471444714501,1956.2358,163,17,0.02938516,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,30.55326624,"Ton_15"
2115,129.038231,4.86782849183656,220.099044631693,11.76,1.64,11.28,14.89,0.39,-0.34,0.38,0.05,-0.05,2.59,2.09,2.77,6.8,22.01,34.2,35.02,39.37,20.44,42.13,90.7018,109.1167,73.1918,97.0054,238.136,770.7902,1197.684,1.27815220250019,1.12817109090965,1.32707500145992,2.05412373369555,3.13592890404727,3.56104608260405,3.58407433974781,3.0652583362026,3.69808693486485,4.58099251127307,4.8112445635374,4.04344905777458,4.75633545965328,7.36213216460517,11.2394023162693,12.7630538873206,1988.8052,257,9,0.048373069,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,30.55326624,"Ton_15"
2117,157.059938,5.06297431552065,256.828866889402,4.72,2.43,3.41,4.27,-0.19,0.21,0.19,-0.07,0.07,11.02,2.86,7.02,11.35,15.45,19.86,51.87,67.19,27.77,49.79,571.6074,548.6858,148.3482,364.1274,588.7245,801.3915,1030.1382,2.48657192910706,1.35066718347674,2.08193842187842,2.51365606307399,2.80032547721138,3.03783344957263,3.96783607024736,3.35933317756346,4.22229792653256,9.86630979157556,9.76650728490466,5.35922596949841,8.26079036636307,9.97377519526093,11.111232436912,12.0536251366182,2026.3662,192,23,0.038904651,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,30.55326624,"Ton_15"
2119,316.2202685,5.75959638589079,549.565382349992,5.26,2.88,3.46,3.36,-0.36,0.33,0.16,-0.12,0.11,19.49,4.85,10.42,15.53,19.95,24.26,59.4,82.75,33.33,37.17,1157.706,724.4433,288.09,618.948,922.482,1185.03,1441.044,3.01993696225081,1.76644166124377,2.43536620422786,2.80517691183293,3.04213864636815,3.22922211692235,4.10098910494077,3.5360196074696,4.42783617070518,12.3847285797985,10.9987610109805,7.24415800727415,9.98741027007943,11.5039999528583,12.475777444475,13.2430047189323,1952.9917,355,22,0.058192879,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,27.24404678,"Ton_16"
2121,125.479919,4.84008355248355,207.63279237719,5.49,2.23,3.8,3.05,-0.5,0.16,0.22,-0.16,0.05,16.46,2.3,4.57,11.12,16.21,19.71,46.3,59.93,29.68,23.74,762.098,390.7604,106.49,211.591,514.856,750.523,912.573,2.85991255041146,1.19392246847243,1.71739505393919,2.49485698064117,2.84549061022345,3.03061667540749,3.85651029549789,3.42361097649906,4.1097256642604,11.0292821948854,9.1758045343896,4.6043742916902,6.62315170695365,9.62144163163744,10.9736638340693,11.6876044104166,2007.5449,26,10,0.128531611,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,27.24404678,"Ton_16"
2123,94.591794,4.56008697955308,111.511941894422,2.38,3.03,1.73,1.66,0.17,0.1,0.22,0.12,0.08,4.59,2.22,2.96,4.24,6.3,9.19,34.81,42.51,17.64,30.76,159.7779,141.1884,77.2782,103.0376,147.5944,219.303,319.9039,1.72097928716701,1.16938135955632,1.37624402526639,1.65632149833295,1.98787434815435,2.32140684723463,3.57822718401034,2.92530980925744,3.77299079673259,6.15805486845973,5.95150371293092,4.18431216923938,4.92451378304001,5.9266946107957,7.11306603096272,8.30652108592271,1912.7776,307,18,0.019941215,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,15.3172551,"Ton_17"
2133,111.345513,4.7215790601391,185.423607006854,4.54,2.04,3.67,4,-0.18,0.07,0.21,-0.06,0.02,16.37,2.51,5.8,9.57,14.19,17.66,53.48,76.98,28.5,16.74,875.4676,274.0338,134.2348,310.184,511.8036,758.8812,944.4568,2.85474458025301,1.25561603747777,1.91692261218206,2.35801979988215,2.72063731660768,2.9263821954192,3.99783366184126,3.38439026334577,4.35645238355445,11.4127939788944,8.20973720227478,5.01974406097638,7.66353774612612,9.42697093125703,10.8766554459957,11.6991892482598,1896.266,236,12,0.038863888,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,33.32908096,"Ton_19"
2136,11.2432775,2.50497701084814,9.1985491770144,4.1,4.71,1.27,1.88,0.84,0.41,0.35,0.42,0.2,2.29,2.05,2.4,3.26,4.69,13.49,12.54,13.51,4.15,16.78,28.7166,38.4262,25.707,30.096,40.8804,58.8126,169.1646,1.19088756477728,1.11514159061932,1.22377543162212,1.44926916028128,1.73871024813824,2.67345875633259,2.60564826748413,1.63899671467564,2.6748380668961,3.10303411993031,3.42746281111508,2.90566675359673,3.18872833319581,3.77628567660509,4.5304673457183,6.96609317662829,2047.8392,239,15,0.048828158,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,25.2479039,"Ton_20"
2139,21.1768985,3.0990511389616,30.5386794676416,3.67,2.07,2.74,2.73,-0.22,0.07,0.19,-0.1,0.03,11.21,3.44,4.77,8.57,12.08,15.08,13.98,14.94,7.98,7.99,156.7158,89.5679,48.0912,66.6846,119.8086,168.8784,210.8184,2.50225528812261,1.49065437644413,1.75267208052001,2.25863320546486,2.57108434602905,2.77757626375082,2.70671597808907,2.19499988231411,2.76883167336207,6.77289436961935,5.49523498843193,4.03477801852974,4.74398552469412,6.11347858587429,6.95919508041153,7.51811005345529,1842.0315,256,7,0.031455107,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,21.69535622,"Ton_21"
2140,62.9376435,4.1579082880886,93.2498899416688,6.58,1.8,5.58,7.42,0.26,-0.03,0.29,0.06,-0.01,4.93,2.88,4.94,7.76,15.03,23.04,29.26,33.14,14.32,30.35,144.2518,149.6255,84.2688,144.5444,227.0576,439.7778,674.1504,1.78002421300963,1.35583515363518,1.78170913337455,2.1701959049483,2.77446196662146,3.17971910966701,3.40982670836021,2.72915916431245,3.53046971736629,6.06957410304811,6.13256481440673,4.62316291899891,6.07531938950988,7.39999195906667,9.46043451511545,10.8422911452259,1846.9406,312,18,0.036495101,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,21.69535622,"Ton_21"
2143,8.006202,2.19791345111929,1.0971645450752,1.03,2.31,0.79,0.67,0.07,0.02,0.16,0.12,0.03,2.86,2.03,2.29,2.88,3.79,5,7.53,7.85,5.28,8.91,21.5358,25.4826,15.2859,17.2437,21.6864,28.5387,37.65,1.35066718347674,1.10856261952128,1.19088756477728,1.35583515363518,1.56653041142282,1.79175946922805,2.14358936150359,1.83736998048011,2.18041745901984,2.89527580543275,3.09781508515394,2.37630303776636,2.55277391460349,2.90635381128496,3.3579979243978,3.84079653661057,2049.9648,323,5,0.116116444,"G","Ponderosa pine, evergreen oak","G. Ponderosa pine","fourFri, P1","Tonto",0.1,40.73501635,"Ton_22"
2146,142.0606645,4.96326876757369,212.709277565022,6.19,2.2,3.92,3.54,-0.49,0.2,0.22,-0.14,0.05,19.4,2.88,5.48,13.02,18.6,22.44,41.34,49.69,24.64,16.66,801.996,323.204,119.0592,226.5432,538.2468,768.924,927.6696,3.01553490085017,1.35583515363518,1.86872051036418,2.64048488160644,2.97552956623647,3.15444396470881,3.74573226570672,3.24415363205247,3.92572865248426,11.2953863764792,8.65851198044037,5.07859548195073,6.99972671125905,9.89054941814404,11.1455371038163,11.8157025389736,1849.0045,247,6,0.051575462,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,30.71897852,"Ton_23"
2150,82.335386,4.42287326089077,110.789828494858,4.17,1.57,3.99,6.65,-0.03,-0.12,0.28,-0.01,-0.05,2.22,2.13,3.01,4.86,10.56,13.89,40.2,47.97,23.22,52.07,89.244,115.5954,85.626,121.002,195.372,424.512,558.378,1.16938135955632,1.14103300455206,1.38879124131848,1.76814960358892,2.44755086324423,2.70068984669592,3.71843825635548,3.18717873812495,3.89120786571423,4.34827238364319,4.64432880261844,4.24286077589062,5.16413448181004,6.57475512894482,9.10106676426323,10.0423484445049,2046.5082,256,13,0.030102823,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,12.14444956,"Ton_24"
2151,123.305395,4.8227414006319,172.422067203256,2.61,1.66,2.26,3.77,0.06,-0.06,0.22,0.04,-0.04,9.93,2.14,3.47,4.52,6.86,10.06,15.48,17.02,7.49,2.81,153.7164,27.9033,33.1272,53.7156,69.9696,106.1928,155.7288,2.39151130218845,1.14422279992016,1.49738840862548,1.708377860289,2.06178660644112,2.40333499609419,2.80214752448133,2.13888900032326,2.89148225218019,6.70136747519647,3.19895532396215,3.20628108625137,4.19590322241691,4.78712679208754,5.77743023524772,6.73449920980467,2035.702,224,9,0.03383083,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.05,12.14444956,"Ton_24"
2154,139.5896145,4.94584511107227,195.545789601917,7.92,2.2,4.23,5.56,-0.7,0.26,0.26,-0.16,0.06,23.88,2.17,3.55,15.31,20.23,24.24,47.05,55.13,32.66,8.25,1123.554,197.01,102.0985,167.0275,720.3355,951.8215,1140.492,3.21406426787098,1.15373158788919,1.51512723296286,2.79177841663292,3.05541527571516,3.22843003767301,3.8722421354163,3.51631018876266,4.02767042895411,12.4456350839859,7.1500830664186,4.46752806758527,5.86693951199549,10.8104420176318,11.8313077718189,12.5012628231211,1995.3083,216,8,0.090169337,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,39.31289161,"Ton_25"
2156,110.505356,4.71407262562093,166.367370259037,9.53,2.34,7.36,8.45,0.8,0.19,0.36,0.15,0.03,4.36,2.23,3.79,7.97,16.99,29.11,68.52,90.9,32.09,83.76,298.7472,365.1936,152.7996,259.6908,546.1044,1164.1548,1994.6172,1.67896397508271,1.17248213723457,1.56653041142282,2.1938856760707,2.88981604796244,3.40485734249364,4.24161448095714,3.49923112193352,4.52070102936164,7.12151790971618,7.45430410409599,4.9732172119577,6.64461807795079,9.30561725318594,12.2574855963398,14.4420922095143,2023.1273,15,7,0.093586628,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,39.31289161,"Ton_25"
2174,115.15093,4.75489046607201,167.874572063942,5.42,1.68,5.03,5.03,0.02,-0.07,0.27,0.008347,-0.02,13.62,2.24,4.33,7.02,13.74,18.78,40.02,49.7,20.85,21.25,545.0724,289.425,89.6448,173.2866,280.9404,549.8748,751.5756,2.68239045432163,1.17557332980424,1.67335123817775,2.08193842187842,2.69056488676119,2.98467132619457,3.71405975264423,3.0842009215416,3.92592591059714,9.96255842727306,8.3216925899425,4.36614959050789,6.21492648575339,7.7324437001823,9.99291875779753,11.0852476474905,1930.2715,27,9,0.026080812,"F","Mixed conifer, freq. fire","F. mixed conifer","fourFri, P1","Tonto",0.1,61.42195933,"Ton_31"
