PLOT_ID,X_UTM,Y_UTM,Site,Forest,R3ERU,R3ERUCODE,R3ERUSUBCL,R3ERUSUBCO,PROV_SUBCL,SYSTEMTYPE,SOURCE,TEUI_MUS,UID_,SHAPE_AREA,SHAPE_LEN
0312040001120004_0011,463065.2192,3803494.732,"fourFri, P1",Tonto,PJ Woodland,PJO,PJ Woodland - Mild,PJOm,n/a,woodland,TON_TEUI,4161,260908,1465650.029,7199.147347
0312040001120004_0012,463263.908,3803498.287,"fourFri, P1",Tonto,PJ Woodland,PJO,PJ Woodland - Mild,PJOm,n/a,woodland,TON_TEUI,4161,260908,1465650.029,7199.147347
0312040000960029_0003,460818.331,3811040.466,"fourFri, P1",Tonto,Arizona Alder - Willow,110,n/a,n/a,n/a,riparian,RMAP,n/a,564963,114933.9874,4609.227609
0312040000960040_0001,460997.7965,3811130.533,"fourFri, P1",Tonto,Arizona Alder - Willow,110,n/a,n/a,n/a,riparian,RMAP,n/a,564963,114933.9874,4609.227609
0312040000960040_0004,461371.7537,3811059.618,"fourFri, P1",Tonto,Arizona Alder - Willow,110,n/a,n/a,n/a,riparian,RMAP,n/a,564963,114933.9874,4609.227609
0312040000320005_0004,492414.3658,3799767.216,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320005_0005,492663.921,3799782.768,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320005_0006,492934.6535,3799834.751,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320006_0004,492680.0025,3800219.914,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320020_0001,492973.3774,3800484.635,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320020_0002,492835.6953,3800390.848,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000320020_0003,492675.1339,3800326.88,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000340025_0002,492428.5269,3800193.362,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000340025_0003,492559.5395,3800346.319,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000340025_0004,492888.4313,3800548.989,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659798,1194916.964,13606.93403
0312040000370004_0001,491536.3552,3801181.55,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370004_0002,491661.6021,3801383.337,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370004_0003,491826.3728,3801589.721,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370016_0001,491338.9288,3801182.607,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370016_0002,491450.967,3801388.234,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370016_0003,491600.7348,3801584.335,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000370017_0004,491388.5897,3800976.138,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6252,659801,651669.4491,5861.801807
0312040000340007_0004,493358.4391,3802349.699,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340007_0005,493466.3853,3802562.627,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340008_0001,493558.1125,3802387.534,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340008_0002,493757.0331,3802384.967,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340008_0003,493651.0229,3802604.698,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340008_0004,493858.9912,3802603.177,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340008_0005,493946.6117,3802729.896,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340009_0001,493622.7155,3802129.852,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340009_0002,493817.8717,3802123.293,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340009_0003,494020.1427,3802124.991,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340009_0006,493924.8385,3802330.951,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000340016_0005,493437.8604,3802181.124,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659819,3875248.196,31917.67843
0312040000370003_0001,491317.794,3799981.54,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370003_0002,491217.5382,3800180.751,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370003_0003,491314.9505,3800377.449,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370003_0004,491191.925,3800584.808,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370017_0001,491196.5408,3800780.809,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370017_0002,491367.7771,3800778.708,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000370017_0003,491182.2048,3800979.699,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6368,659821,1020298.369,9932.62316
0312040000960025_0001,460291.4056,3810146.434,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960025_0002,460390.3613,3810333.499,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960025_0003,460496.4572,3810551.944,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960025_0004,460599.161,3810750.256,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960040_0002,461182.5269,3811326.652,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960040_0003,461197.9874,3811145.097,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960046_0001,462146.6142,3810956.646,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960046_0002,462360.1307,3811044.742,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960046_0003,462562.5942,3811208.269,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960046_0004,462659.1862,3811355.137,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960047_0001,461667.9306,3810967.647,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960047_0002,461915.7507,3810930.501,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960047_0003,461519.6129,3810880.57,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000960047_0004,461769.0662,3810824.313,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,659836,4196085.439,22245.41448
0312040000930009_0002,460259.7933,3802872.982,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0003,460025.7069,3803032.419,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0004,459723.6133,3803231.827,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0005,459926.6598,3803227.072,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0006,460124.4428,3803233.405,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0007,460028.0938,3803425.856,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0008,460222.4747,3803428.361,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000950011_0001,459731.1464,3803404.396,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000950011_0002,459513.8773,3803445.772,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000950011_0003,459325.5774,3803504.119,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000950011_0004,459126.4386,3803596.651,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000950011_0005,459048.3343,3803764.497,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,261561,7629939.53,30734.30817
0312040000930009_0001,460520.733,3802826.343,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261587,5219852.701,32341.35504
0312040001120005_0003,463618.5082,3802179.622,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261587,5219852.701,32341.35504
0312040001020026_0002,453922.0321,3808460.702,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261592,497699.0402,4720.573159
0312040001020028_0003,454514.541,3808084.587,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261592,497699.0402,4720.573159
0312040001020033_0002,454232.6988,3808220.324,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261592,497699.0402,4720.573159
0312040001020033_0003,454126.5498,3808384.215,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261592,497699.0402,4720.573159
0312040000960011_0001,459991.1035,3810035.049,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261594,6098479.908,37026.99347
0312040000960011_0004,459934.6566,3810321.089,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5251,261594,6098479.908,37026.99347
0312040000960011_0005,459773.4989,3810432.035,"fourFri, P1",Tonto,Mixed Conifer - Frequent Fire,MCD,n/a,n/a,n/a,forest,TON_TEUI,6405,191789,8746702.093,47939.9753
0312040001120005_0005,463042.8847,3802384.151,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5368,261609,265760.4933,2591.255259
0312040001020028_0002,454370.6141,3808079.285,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5550,261637,6839602.042,26689.14225
0312040001020028_0004,454662.6284,3808081.009,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5550,261637,6839602.042,26689.14225
0312040001020042_0002,454584.7388,3807953.166,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5550,261637,6839602.042,26689.14225
0312040001020042_0003,454783.0904,3807957.406,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5550,261637,6839602.042,26689.14225
0312040001020032_0004,453204.1305,3808601.008,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5551,261651,597224.1242,9070.653085
0312040000250011_0001,495619.5352,3798226.374,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250012_0003,496007.3392,3797495.807,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250020_0001,495440.6661,3796979.52,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250020_0002,495540.1756,3797179.992,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250020_0003,495638.1972,3797379.353,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250020_0005,495799.8012,3797597.815,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250041_0003,495044.7881,3797223.282,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250041_0004,495122.0366,3797432.403,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250051_0002,494830.3173,3797438.124,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000250051_0004,494931.912,3797636.985,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719967,908583.0168,9495.344374
0312040000510014_0001,484087.1923,3800265.39,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719975,329927.795,5831.375657
0312040000450028_0001,487568.6548,3800707.203,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719976,3163371.471,28416.8626
0312040000450028_0005,487470.907,3800905.338,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719976,3163371.471,28416.8626
0312040000450028_0007,487369.3253,3801111.461,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719976,3163371.471,28416.8626
0312040000450028_0008,487570.0888,3801107.136,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719976,3163371.471,28416.8626
0312040000540017_0003,481739.3146,3802377.86,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5651,719978,238681.6203,3601.26204
0312040000240022_0001,498098.3075,3797192.534,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719792,199889.8915,2090.512379
0312040000210002_0001,498622.2693,3800384.463,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210002_0002,498636.5966,3800259.549,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210002_0003,498664.7108,3800145.485,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210003_0001,498836.3913,3799984.268,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210003_0002,498794.5586,3800108.589,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210003_0003,498791.486,3800261.518,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210021_0001,498793.7898,3799834.124,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210021_0002,498830.5429,3799678.781,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000210021_0003,498862.6146,3799507.855,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040000230018_0001,498679.1031,3799786.863,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720067,936915.0889,9757.73651
0312040008120015_0001,468040.4222,3807356.562,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720073,2511097.942,27567.69926
0312040008120037_0001,467949.4174,3807122.035,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720073,2511097.942,27567.69926
0312040008130013_0001,467862.7059,3804470.359,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720073,2511097.942,27567.69926
0312040008130015_0002,467511.0664,3804959.629,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720073,2511097.942,27567.69926
0312040008130015_0004,467202.0375,3805131.813,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720073,2511097.942,27567.69926
0312040000720003_0001,474918.206,3810164.366,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720009_0004,475836.6074,3810178.357,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720018_0001,476031.3887,3809866.628,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720018_0002,475918.2613,3810050.975,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720018_0003,476119.5438,3810052.395,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720018_0004,476027.644,3810247.115,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720019_0002,476433.3102,3810631.697,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720019_0003,476518.5164,3810842.768,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720037_0001,475043.3935,3810184.732,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720042_0001,475165.5907,3809583.157,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000720042_0004,474907.9443,3809984.731,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000730005_0004,474644.7113,3809006.886,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000730007_0001,474614.7765,3808058.453,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000730007_0002,474655.0122,3808271.828,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000730007_0004,474702.3748,3808688.589,"fourFri, P1",Tonto,Ponderosa Pine / Willow,350,n/a,n/a,n/a,riparian,RMAP with TEUI Source,26,720074,4401419.333,55286.40885
0312040000250020_0004,495603.843,3797598.199,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000250020_0006,495644.1939,3797810.343,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000250020_0007,495842.6815,3797810.637,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000250020_0008,495554.7792,3798014.272,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000250020_0009,495756.7898,3798014.538,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000250020_0011,495807.0899,3798214.619,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719797,378973.9161,3194.800327
0312040000510014_0002,484286.0093,3800262.146,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719804,1485875.104,15998.45053
0312040000540018_0001,481630.1599,3801894.925,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719807,531301.1431,7986.541774
0312040000540018_0004,481990.3841,3801857.582,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719807,531301.1431,7986.541774
0312040000510013_0002,484216.4878,3800898.267,"fourFri, P1",Tonto,Ponderosa Pine ?혀 Evergreen Oak,PPE,n/a,n/a,n/a,forest,TON_TEUI,5250,719808,1351388.734,12700.32511
